period,ratio,title
2023-02-16,2.00341,JS
2023-02-17,2.23107,JS
2023-02-18,2.3449,JS
2023-02-19,2.57825,JS
2023-02-20,2.58964,JS
2023-02-21,2.24245,JS
2023-02-22,2.06602,JS
2023-02-23,1.88389,JS
2023-02-24,2.43027,JS
2023-02-25,2.19692,JS
2023-02-26,2.214,JS
2023-02-27,2.68639,JS
2023-02-28,2.68639,JS
2023-03-01,2.27091,JS
2023-03-02,1.61639,JS
2023-03-03,1.53671,JS
2023-03-04,1.98064,JS
2023-03-05,1.83836,JS
2023-03-06,1.43426,JS
2023-03-07,1.32612,JS
2023-03-08,1.32612,JS
2023-03-09,1.4058,JS
2023-03-10,1.48548,JS
2023-03-11,1.5424,JS
2023-03-12,1.89527,JS
2023-03-13,1.5424,JS
2023-03-14,1.15537,JS
2023-03-15,1.53101,JS
2023-03-16,1.32612,JS
2023-03-17,1.46272,JS
2023-03-18,1.62208,JS
2023-03-19,1.42287,JS
2023-03-20,1.07569,JS
2023-03-21,1.1383,JS
2023-03-22,1.17814,JS
2023-03-23,0.94479,JS
2023-03-24,1.12122,JS
2023-03-25,1.41149,JS
2023-03-26,1.48548,JS
2023-03-27,1.29766,JS
2023-03-28,1.17814,JS
2023-03-29,1.02447,JS
2023-03-30,1.10415,JS
2023-03-31,1.06431,JS
2023-04-01,1.05293,JS
2023-04-02,1.15537,JS
2023-04-03,1.00739,JS
2023-04-04,1.20091,JS
2023-04-05,1.12692,JS
2023-04-06,0.92202,JS
2023-04-07,1.03016,JS
2023-04-08,1.15537,JS
2023-04-09,1.34889,JS
2023-04-10,0.95617,JS
2023-04-11,0.88787,JS
2023-04-12,1.05862,JS
2023-04-13,1.22936,JS
2023-04-14,0.97324,JS
2023-04-15,1.17814,JS
2023-04-16,2.19123,JS
2023-04-17,4.88332,JS
2023-04-18,2.78315,JS
2023-04-19,2.12862,JS
2023-04-20,2.6807,JS
2023-04-21,1.90665,JS
2023-04-22,1.90665,JS
2023-04-23,2.01479,JS
2023-04-24,1.66192,JS
2023-04-25,1.37165,JS
2023-04-26,1.57085,JS
2023-04-27,1.19521,JS
2023-04-28,1.39442,JS
2023-04-29,1.67899,JS
2023-04-30,2.77177,JS
2023-05-01,5.02561,JS
2023-05-02,4.18326,JS
2023-05-03,2.95959,JS
2023-05-04,2.65224,JS
2023-05-05,2.97666,JS
2023-05-06,2.93682,JS
2023-05-07,2.65224,JS
2023-05-08,2.25384,JS
2023-05-09,2.14001,JS
2023-05-10,1.92373,JS
2023-05-11,1.78713,JS
2023-05-12,1.70176,JS
2023-05-13,1.67899,JS
2023-05-14,1.83836,JS
2023-05-15,1.73022,JS
2023-05-16,1.48548,JS
2023-05-17,1.46272,JS
2023-05-18,1.32043,JS
2023-05-19,1.39442,JS
2023-05-20,1.45133,JS
2023-05-21,1.61639,JS
2023-05-22,1.2749,JS
2023-05-23,1.37165,JS
2023-05-24,1.34319,JS
2023-05-25,1.21798,JS
2023-05-26,1.07,JS
2023-05-27,1.09846,JS
2023-05-28,1.34889,JS
2023-05-29,1.75298,JS
2023-05-30,1.21229,JS
2023-05-31,0.7342,JS
2023-06-01,0.81957,JS
2023-06-02,1.10984,JS
2023-06-03,1.1383,JS
2023-06-04,1.49686,JS
