period,ratio,title
2023-04-01,6.79071,MAX
2023-04-02,6.63229,MAX
2023-04-03,35.66131,MAX
2023-04-04,43.14305,MAX
2023-04-05,42.50938,MAX
2023-04-06,37.65926,MAX
2023-04-07,31.54523,MAX
2023-04-08,6.46841,MAX
2023-04-09,6.37282,MAX
2023-04-10,42.04506,MAX
2023-04-11,52.31751,MAX
2023-04-12,68.35506,MAX
2023-04-13,59.3636,MAX
2023-04-14,47.64834,MAX
2023-04-15,9.18197,MAX
2023-04-16,8.62205,MAX
2023-04-17,38.68897,MAX
2023-04-18,34.54626,MAX
2023-04-19,34.49573,MAX
2023-04-20,35.54455,MAX
2023-04-21,35.60259,MAX
2023-04-22,9.5029,MAX
2023-04-23,7.33356,MAX
2023-04-24,33.32058,MAX
2023-04-25,33.32946,MAX
2023-04-26,30.02458,MAX
2023-04-27,28.64936,MAX
2023-04-28,26.79685,MAX
2023-04-29,6.00477,MAX
2023-04-30,4.93615,MAX
2023-05-01,11.51314,MAX
2023-05-02,39.05291,MAX
2023-05-03,55.76715,MAX
2023-05-04,37.38545,MAX
2023-05-05,10.62615,MAX
2023-05-06,6.89177,MAX
2023-05-07,6.37828,MAX
2023-05-08,41.1171,MAX
2023-05-09,53.09798,MAX
2023-05-10,33.23864,MAX
2023-05-11,29.40184,MAX
2023-05-12,27.63741,MAX
2023-05-13,6.54216,MAX
2023-05-14,5.78012,MAX
2023-05-15,30.6398,MAX
2023-05-16,29.12188,MAX
2023-05-17,30.68419,MAX
2023-05-18,28.80778,MAX
2023-05-19,29.6736,MAX
2023-05-20,6.56469,MAX
2023-05-21,6.41993,MAX
2023-05-22,37.81768,MAX
2023-05-23,35.19699,MAX
2023-05-24,39.35268,MAX
2023-05-25,32.21987,MAX
2023-05-26,28.8426,MAX
2023-05-27,5.73369,MAX
2023-05-28,4.99214,MAX
2023-05-29,7.51041,MAX
2023-05-30,29.75145,MAX
2023-05-31,27.32741,MAX
2023-06-01,32.04711,MAX
2023-06-02,27.95629,MAX
2023-06-03,5.52406,MAX
2023-06-04,4.80846,MAX
2023-06-05,25.49061,MAX
2023-06-06,6.44178,MAX
2023-06-07,25.98019,MAX
2023-06-08,24.44247,MAX
2023-06-09,26.14202,MAX
2023-06-10,6.41447,MAX
2023-06-11,7.65244,MAX
2023-06-12,24.65824,MAX
2023-06-13,34.48685,MAX
2023-06-14,24.87538,MAX
2023-06-15,25.7931,MAX
2023-06-16,25.52338,MAX
2023-06-17,4.63639,MAX
2023-06-18,5.0495,MAX
2023-06-19,24.00887,MAX
2023-06-20,22.80778,MAX
2023-06-21,23.37794,MAX
2023-06-22,26.80573,MAX
2023-06-23,25.31717,MAX
2023-06-24,7.17446,MAX
2023-06-25,5.10891,MAX
2023-06-26,24.71833,MAX
2023-06-27,100.0,MAX
2023-06-28,40.4493,MAX
2023-06-29,28.15636,MAX
2023-06-30,26.12495,MAX
2023-01-01,10.37282,ST
2023-01-02,7.94264,ST
2023-01-03,7.45851,ST
2023-01-04,7.27893,ST
2023-01-05,8.58381,ST
2023-01-06,12.18231,ST
2023-01-07,16.15295,ST
2023-01-08,13.51314,ST
2023-01-09,9.58279,ST
2023-01-10,9.08228,ST
2023-01-11,9.05155,ST
2023-01-12,10.88221,ST
2023-01-13,9.79856,ST
2023-01-14,9.57459,ST
2023-01-15,9.59986,ST
2023-01-16,10.17002,ST
2023-01-17,9.0536,ST
2023-01-18,9.3595,ST
2023-01-19,9.42847,ST
2023-01-20,8.98122,ST
2023-01-21,8.54831,ST
2023-01-22,8.48617,ST
2023-01-23,10.0396,ST
2023-01-24,8.48412,ST
2023-01-25,8.47251,ST
2023-01-26,9.00853,ST
2023-01-27,8.40491,ST
2023-01-28,8.71218,ST
2023-01-29,9.74735,ST
2023-01-30,8.7511,ST
2023-01-31,8.32297,ST
2023-02-01,9.48036,ST
2023-02-02,8.99965,ST
2023-02-03,8.77091,ST
2023-02-04,8.4172,ST
2023-02-05,9.52338,ST
2023-02-06,11.85524,ST
2023-02-07,10.38716,ST
2023-02-08,9.75827,ST
2023-02-09,11.05428,ST
2023-02-10,16.41584,ST
2023-02-11,13.61215,ST
2023-02-12,14.41789,ST
2023-02-13,15.86206,ST
2023-02-14,14.26357,ST
2023-02-15,13.61215,ST
2023-02-16,12.31956,ST
2023-02-17,12.36326,ST
2023-02-18,15.41959,ST
2023-02-19,13.53567,ST
2023-02-20,12.77569,ST
2023-02-21,12.32502,ST
2023-02-22,12.76135,ST
2023-02-23,12.02731,ST
2023-02-24,12.18094,ST
2023-02-25,11.88391,ST
2023-02-26,11.7296,ST
2023-02-27,11.16831,ST
2023-02-28,11.01126,ST
2023-03-01,10.84602,ST
2023-03-02,7.80061,ST
2023-03-03,7.72823,ST
2023-03-04,9.67907,ST
2023-03-05,8.78047,ST
2023-03-06,7.08979,ST
2023-03-07,7.03721,ST
2023-03-08,6.72789,ST
2023-03-09,7.11437,ST
2023-03-10,8.55991,ST
2023-03-11,12.22055,ST
2023-03-12,11.74052,ST
2023-03-13,9.16217,ST
2023-03-14,8.09286,ST
2023-03-15,7.78149,ST
2023-03-16,7.63332,ST
2023-03-17,7.57801,ST
2023-03-18,8.63707,ST
2023-03-19,8.80846,ST
2023-03-20,7.58825,ST
2023-03-21,7.54318,ST
2023-03-22,6.98805,ST
2023-03-23,7.32878,ST
2023-03-24,7.47558,ST
2023-03-25,8.28542,ST
2023-03-26,7.99863,ST
2023-03-27,7.55752,ST
2023-03-28,7.48173,ST
2023-03-29,7.20518,ST
2023-03-30,6.88426,ST
2023-03-31,9.07408,ST
2023-04-01,8.28883,ST
2023-04-02,8.86036,ST
2023-04-03,8.61317,ST
2023-04-04,8.39535,ST
2023-04-05,7.93513,ST
2023-04-06,8.32161,ST
2023-04-07,9.18743,ST
2023-04-08,9.76783,ST
2023-04-09,9.67565,ST
2023-04-10,8.3933,ST
2023-04-11,7.84021,ST
2023-04-12,8.60225,ST
2023-04-13,12.41037,ST
2023-04-14,10.7593,ST
2023-04-15,10.00341,ST
2023-04-16,9.40047,ST
2023-04-17,8.82007,ST
2023-04-18,9.26732,ST
2023-04-19,8.09013,ST
2023-04-20,14.66302,ST
2023-04-21,13.75554,ST
2023-04-22,12.81256,ST
2023-04-23,14.0355,ST
2023-04-24,30.56128,ST
2023-04-25,29.72277,ST
2023-04-26,18.49436,ST
2023-04-27,20.79003,ST
2023-04-28,23.11095,ST
2023-04-29,34.72584,ST
2023-04-30,28.32434,ST
2023-05-01,24.60635,ST
2023-05-02,21.32058,ST
2023-05-03,21.32468,ST
2023-05-04,19.84021,ST
2023-05-05,27.63605,ST
2023-05-06,32.05667,ST
2023-05-07,27.15944,ST
2023-05-08,22.10583,ST
2023-05-09,25.53431,ST
2023-05-10,19.61898,ST
2023-05-11,17.73779,ST
2023-05-12,18.30044,ST
2023-05-13,22.3694,ST
2023-05-14,21.0734,ST
2023-05-15,21.89552,ST
2023-05-16,17.66131,ST
2023-05-17,17.63332,ST
2023-05-18,16.8904,ST
2023-05-19,17.05155,ST
2023-05-20,19.39638,ST
2023-05-21,19.24684,ST
2023-05-22,19.26459,ST
2023-05-23,16.81939,ST
2023-05-24,17.18129,ST
2023-05-25,18.90474,ST
2023-05-26,20.68419,ST
2023-05-27,17.38613,ST
2023-05-28,18.2383,ST
2023-05-29,18.31,ST
2023-05-30,14.80641,ST
2023-05-31,13.28371,ST
2023-06-01,12.5606,ST
2023-06-02,13.54592,ST
2023-06-03,13.76647,ST
2023-06-04,13.60259,ST
2023-06-05,13.56025,ST
2023-06-06,14.45954,ST
2023-06-07,14.52645,ST
2023-06-08,12.73813,ST
2023-06-09,12.64936,ST
2023-06-10,14.81188,ST
2023-06-11,13.69136,ST
2023-06-12,11.77057,ST
2023-06-13,11.37111,ST
2023-06-14,11.16558,ST
2023-06-15,12.04165,ST
2023-06-16,11.20655,ST
2023-06-17,11.58893,ST
2023-06-18,11.70843,ST
2023-06-19,10.78729,ST
2023-06-20,9.86958,ST
2023-06-21,10.40355,ST
2023-06-22,10.25196,ST
2023-06-23,9.91532,ST
2023-06-24,10.648,ST
2023-06-25,10.77842,ST
2023-06-26,10.06555,ST
2023-06-27,9.62034,ST
2023-06-28,11.01741,ST
2023-06-29,10.2861,ST
2023-06-30,11.32127,ST
2023-01-01,2.54694,F9
2023-01-02,2.32092,F9
2023-01-03,2.06759,F9
2023-01-04,1.96381,F9
2023-01-05,1.94673,F9
2023-01-06,2.11266,F9
2023-01-07,2.20006,F9
2023-01-08,2.04779,F9
2023-01-09,2.32297,F9
2023-01-10,2.62205,F9
2023-01-11,3.04813,F9
2023-01-12,2.78388,F9
2023-01-13,2.35575,F9
2023-01-14,2.3141,F9
2023-01-15,2.23557,F9
2023-01-16,2.09832,F9
2023-01-17,6.04848,F9
2023-01-18,5.11437,F9
2023-01-19,3.03653,F9
2023-01-20,2.92386,F9
2023-01-21,2.78729,F9
2023-01-22,2.82758,F9
2023-01-23,2.74906,F9
2023-01-24,3.05496,F9
2023-01-25,2.42062,F9
2023-01-26,2.33048,F9
2023-01-27,2.25606,F9
2023-01-28,2.34073,F9
2023-01-29,2.26561,F9
2023-01-30,2.35643,F9
2023-01-31,2.18982,F9
2023-02-01,2.17753,F9
2023-02-02,2.15227,F9
2023-02-03,2.09286,F9
2023-02-04,2.22806,F9
2023-02-05,2.24445,F9
2023-02-06,2.06555,F9
2023-02-07,2.10037,F9
2023-02-08,2.10378,F9
2023-02-09,2.35233,F9
2023-02-10,3.01263,F9
2023-02-11,3.51792,F9
2023-02-12,3.21133,F9
2023-02-13,2.54216,F9
2023-02-14,4.5285,F9
2023-02-15,2.84397,F9
2023-02-16,2.68009,F9
2023-02-17,2.64868,F9
2023-02-18,2.71218,F9
2023-02-19,2.63229,F9
2023-02-20,2.64322,F9
2023-02-21,2.57357,F9
2023-02-22,2.67326,F9
2023-02-23,2.40013,F9
2023-02-24,2.65346,F9
2023-02-25,2.65278,F9
2023-02-26,2.4889,F9
2023-02-27,2.5285,F9
2023-02-28,2.55786,F9
2023-03-01,2.45681,F9
2023-03-02,2.17275,F9
2023-03-03,2.11812,F9
2023-03-04,2.65687,F9
2023-03-05,2.63434,F9
2023-03-06,2.27586,F9
2023-03-07,2.24035,F9
2023-03-08,2.13997,F9
2023-03-09,1.95356,F9
2023-03-10,1.89552,F9
2023-03-11,2.24854,F9
2023-03-12,2.05872,F9
2023-03-13,1.86548,F9
2023-03-14,2.07784,F9
2023-03-15,2.0594,F9
2023-03-16,2.22396,F9
2023-03-17,2.35984,F9
2023-03-18,2.42198,F9
2023-03-19,2.3974,F9
2023-03-20,2.5804,F9
2023-03-21,3.17173,F9
2023-03-22,2.83578,F9
2023-03-23,2.93274,F9
2023-03-24,3.30761,F9
2023-03-25,3.59644,F9
2023-03-26,3.7296,F9
2023-03-27,3.93103,F9
2023-03-28,3.45851,F9
2023-03-29,3.61761,F9
2023-03-30,3.07135,F9
2023-03-31,2.50597,F9
2023-04-01,2.72311,F9
2023-04-02,2.76886,F9
2023-04-03,2.44178,F9
2023-04-04,2.25674,F9
2023-04-05,2.40628,F9
2023-04-06,2.24103,F9
2023-04-07,2.24376,F9
2023-04-08,2.25606,F9
2023-04-09,2.21509,F9
2023-04-10,2.18368,F9
2023-04-11,2.01297,F9
2023-04-12,2.1987,F9
2023-04-13,2.12154,F9
2023-04-14,2.10447,F9
2023-04-15,2.32639,F9
2023-04-16,2.34824,F9
2023-04-17,2.48344,F9
2023-04-18,2.25674,F9
2023-04-19,2.14749,F9
2023-04-20,2.21918,F9
2023-04-21,2.13861,F9
2023-04-22,2.23762,F9
2023-04-23,2.02867,F9
2023-04-24,2.02526,F9
2023-04-25,1.90167,F9
2023-04-26,1.90918,F9
2023-04-27,1.85387,F9
2023-04-28,1.8088,F9
2023-04-29,1.91942,F9
2023-04-30,2.05599,F9
2023-05-01,2.04916,F9
2023-05-02,1.86889,F9
2023-05-03,1.95083,F9
2023-05-04,1.83065,F9
2023-05-05,2.27039,F9
2023-05-06,2.33321,F9
2023-05-07,2.27722,F9
2023-05-08,2.20689,F9
2023-05-09,2.14749,F9
2023-05-10,2.13861,F9
2023-05-11,2.12086,F9
2023-05-12,1.87913,F9
2023-05-13,2.04165,F9
2023-05-14,2.20689,F9
2023-05-15,3.41823,F9
2023-05-16,4.17207,F9
2023-05-17,3.25503,F9
2023-05-18,2.65483,F9
2023-05-19,2.60088,F9
2023-05-20,4.06828,F9
2023-05-21,2.98941,F9
2023-05-22,2.5367,F9
2023-05-23,2.34482,F9
2023-05-24,2.19733,F9
2023-05-25,2.20006,F9
2023-05-26,2.01229,F9
2023-05-27,2.07715,F9
2023-05-28,2.11403,F9
2023-05-29,2.4172,F9
2023-05-30,2.18436,F9
2023-05-31,2.22669,F9
2023-06-01,2.65346,F9
2023-06-02,2.80368,F9
2023-06-03,2.81529,F9
2023-06-04,3.32809,F9
2023-06-05,10.23489,F9
2023-06-06,8.84533,F9
2023-06-07,5.58757,F9
2023-06-08,4.92249,F9
2023-06-09,5.59918,F9
2023-06-10,4.41584,F9
2023-06-11,5.28712,F9
2023-06-12,3.42232,F9
2023-06-13,3.92898,F9
2023-06-14,4.41242,F9
2023-06-15,7.59166,F9
2023-06-16,5.40662,F9
2023-06-17,4.27381,F9
2023-06-18,4.51348,F9
2023-06-19,4.34824,F9
2023-06-20,3.92284,F9
2023-06-21,3.90713,F9
2023-06-22,3.52475,F9
2023-06-23,3.37726,F9
2023-06-24,3.05565,F9
2023-06-25,3.82451,F9
2023-06-26,2.66848,F9
2023-06-27,2.45544,F9
2023-06-28,2.36667,F9
2023-06-29,2.11812,F9
2023-06-30,2.06555,F9
2023-01-11,0.00546,BN
2023-02-28,0.02936,BN
2023-03-01,0.07989,BN
2023-03-02,0.06418,BN
2023-03-03,0.03618,BN
2023-03-04,0.01433,BN
2023-03-05,0.02048,BN
2023-03-06,0.02048,BN
2023-03-07,0.0157,BN
2023-03-08,0.00819,BN
2023-03-09,0.01024,BN
2023-03-10,0.00341,BN
2023-03-12,0.00409,BN
2023-03-14,0.00751,BN
2023-03-16,0.00341,BN
2023-03-18,0.00409,BN
2023-03-19,0.00477,BN
2023-03-20,0.00341,BN
2023-03-24,0.00409,BN
2023-03-30,0.00477,BN
2023-04-01,0.00341,BN
2023-04-02,0.00751,BN
2023-04-03,0.03345,BN
2023-04-04,0.099,BN
2023-04-05,0.09764,BN
2023-04-06,0.07237,BN
2023-04-07,0.04779,BN
2023-04-08,0.02185,BN
2023-04-09,0.02731,BN
2023-04-10,0.0157,BN
2023-04-11,0.02867,BN
2023-04-12,0.03277,BN
2023-04-13,0.02253,BN
2023-04-14,0.02526,BN
2023-04-15,0.02526,BN
2023-04-16,0.01502,BN
2023-04-17,0.6043,BN
2023-04-18,0.32502,BN
2023-04-19,0.22669,BN
2023-04-20,0.15978,BN
2023-04-21,0.1666,BN
2023-04-22,0.11471,BN
2023-04-23,0.23079,BN
2023-04-24,0.48958,BN
2023-04-25,0.46841,BN
2023-04-26,0.72652,BN
2023-04-27,0.47319,BN
2023-04-28,0.39125,BN
2023-04-29,0.44998,BN
2023-04-30,0.4493,BN
2023-05-01,0.48275,BN
2023-05-02,0.49026,BN
2023-05-03,1.26937,BN
2023-05-04,0.55991,BN
2023-05-05,0.56879,BN
2023-05-06,0.30522,BN
2023-05-07,0.32229,BN
2023-05-08,1.26664,BN
2023-05-09,0.78183,BN
2023-05-10,0.59064,BN
2023-05-11,0.55855,BN
2023-05-12,5.07954,BN
2023-05-13,1.7214,BN
2023-05-14,1.72618,BN
2023-05-15,1.27961,BN
2023-05-16,0.86514,BN
2023-05-17,1.70228,BN
2023-05-18,1.60122,BN
2023-05-19,1.19904,BN
2023-05-20,0.95117,BN
2023-05-21,0.7791,BN
2023-05-22,1.40662,BN
2023-05-23,4.16934,BN
2023-05-24,2.29634,BN
2023-05-25,1.82656,BN
2023-05-26,5.04609,BN
2023-05-27,2.68077,BN
2023-05-28,2.63366,BN
2023-05-29,3.11847,BN
2023-05-30,13.24274,BN
2023-05-31,12.48344,BN
2023-06-01,8.97917,BN
2023-06-02,10.63776,BN
2023-06-03,8.68282,BN
2023-06-04,10.43769,BN
2023-06-05,7.87299,BN
2023-06-06,6.493,BN
2023-06-07,5.49948,BN
2023-06-08,5.23523,BN
2023-06-09,6.22942,BN
2023-06-10,6.13451,BN
2023-06-11,5.76579,BN
2023-06-12,4.80641,BN
2023-06-13,5.14783,BN
2023-06-14,5.05701,BN
2023-06-15,4.07647,BN
2023-06-16,4.2185,BN
2023-06-17,4.1509,BN
2023-06-18,5.22977,BN
2023-06-19,4.32502,BN
2023-06-20,4.04779,BN
2023-06-21,4.22874,BN
2023-06-22,4.43086,BN
2023-06-23,4.49846,BN
2023-06-24,3.9522,BN
2023-06-25,4.62888,BN
2023-06-26,3.37248,BN
2023-06-27,2.84533,BN
2023-06-28,3.55547,BN
2023-06-29,2.83714,BN
2023-06-30,3.41823,BN
2023-01-03,0.00409,MIN
2023-01-13,0.00477,MIN
2023-01-15,0.00546,MIN
2023-01-16,0.00477,MIN
2023-02-01,0.00409,MIN
2023-02-04,0.00341,MIN
2023-02-06,0.00409,MIN
2023-02-08,0.00477,MIN
2023-02-09,0.00887,MIN
2023-02-15,0.00341,MIN
2023-02-21,0.00409,MIN
2023-02-25,0.00409,MIN
2023-03-09,0.00341,MIN
2023-03-11,0.00477,MIN
2023-03-12,0.00341,MIN
2023-03-15,0.00409,MIN
2023-03-21,0.00477,MIN
2023-03-24,0.00409,MIN
2023-03-28,0.00341,MIN
2023-04-05,0.00819,MIN
2023-04-11,0.00682,MIN
2023-04-16,0.00546,MIN
2023-04-18,0.00477,MIN
2023-04-23,0.00341,MIN
2023-04-24,0.00682,MIN
2023-05-02,0.00341,MIN
2023-05-04,0.00477,MIN
2023-05-11,0.00341,MIN
2023-05-15,0.00341,MIN
2023-05-18,0.00409,MIN
2023-05-23,0.00341,MIN
2023-05-26,0.00341,MIN
2023-05-28,0.0157,MIN
2023-05-29,0.00682,MIN
2023-06-13,0.00341,MIN
2023-06-14,0.00409,MIN
2023-06-15,0.00409,MIN
2023-06-19,0.00341,MIN
2023-06-20,0.00341,MIN
2023-06-21,0.00477,MIN
2023-06-22,0.01024,MIN
2023-06-27,0.00409,MIN
2023-06-28,0.00341,MIN
2023-06-30,0.00409,MIN
