title,videoId,date,categoryId,view,like,dislike,comment,tags,hour,min,sec
DAHYUN-log : Michael Kors Show at New York Fashion Week,izFJIareqNo,2023-05-17,10,290273,29379,-,1097,트와이스|TWICE|트와이스 다현|TWICE DAHYUN|다현|DAHYUN|다현 마이클 코어스|다현 마이클 코어스 브이로그|다현 마이클 코어스 비하인드|다현 뉴욕 패션 위크|다현 뉴욕 패션 위크 비하인드|DAHYUN Michael Kors show|Dahyun michael kors|Dahyun in newyork|다현 New york|다현 뉴욕,-,13,16
"TWICE ""SET ME FREE"" Comeback Week",i_Gx959WA6w,2023-05-09,10,603840,42662,-,1126,트와이스|TWICE|트와이스 레디 투 비|TWICE READY TO BE|트와이스 신곡|레디 투 비|READY TO BE|트와이스 셋 미 프리|TWICE SET ME FREE|TWICE 셋 미 프리|트와이스 SET ME FREE|트와이스 셋 미 프리 컴백 위크|트와이스 셋 미 프리 공개방송 비하인드|트와이스 셋 미 프리 공개방송|트와이스 셋 미 프리 엠카|트와이스 셋 미 프리 뮤뱅|트와이스 셋 미 프리 음중|트와이스 셋 미 프리 인가|TWICE SET ME FREE Comeback week|트와이스 SET ME FREE 음악 방송|TWICE 비하인드|TWICE SET ME FREE 비하인드|트아이스 SET ME FREE BEHIND,-,15,43
TWICE TV @Empire State Building Behind the Scenes,UWfHS5NdO_s,2023-05-04,10,281574,28416,-,706,트와이스|TWICE|트와이스 레디 투 비|TWICE READY TO BE|트와이스 신곡|레디 투 비|READY TO BE|트와이스 셋 미 프리|TWICE SET ME FREE|TWICE 셋 미 프리|트와이스 SET ME FREE|트와이스 엠파이어 스테이트 빌딩|트와이스 Empire state building|TWICE Empire state building|트와이스 엠파이어 스테이드 빌딩 컴백 라이브 비하인드|트와이스 엠파이어 스테이드 비하인드|TWICE empire state building behind,-,8,50
"Our 5th World Tour ""READY TO BE"" now begins💗Coming for you, ONCE😘 #READYTOBE #TWICE_5TH_WORLD_TOUR",52Wx4cJxt-Q,2023-04-29,10,326822,50552,-,546,-,-,-,13
"TWICE TV ""The Kelly Clarkson Show"" & ""The Tonight Show Starring Jimmy Fallon"" Behind the Scenes",AIHqvWq6UHo,2023-04-28,10,664647,44092,-,1171,트와이스|TWICE|트와이스 레디 투 비|TWICE READY TO BE|트와이스 신곡|레디 투 비|READY TO BE|트와이스 셋 미 프리|TWICE SET ME FREE|TWICE 셋 미 프리|트와이스 SET ME FREE|트와이스 켈리 클락슨|트와이스 지미 팰런쇼|트와이스 미국쇼|트와이스 셋 미 프리 켈리 클락슨|트와이스 켈리 클락슨쇼|트와이스 지미 팰런쇼 셋 미 프리|트와이스 문라이트 선라이즈 무대|트와이스 셋 미 프리 무대|TWICE MOONLIGHT SUNRISE|TWICE Kelly clarkson show|MLSR Kelly clarkson show|SET ME FREE JIMMY FALLON SHOW,-,18,17
TWICE 5TH WORLD TOUR ‘READY TO BE’,-J-sS1Vp7G8,2023-04-27,10,419959,56945,-,2683,TWICE|트와이스|트와이스 레디 투 비|TWICE READY TO BE|트와이스 신곡|레디 투 비|READY TO BE|트와이스 셋 미 프리|TWICE SET ME FREE|TWICE 셋 미 프리|트와이스 SET ME FERE|트와이스 콘서트|TWICE 콘서트|트와이스 concert|TWICE CONCERT|트와이스 월드투어|TWICE 5th world tour|트와이스 투어|TWICE 투어,-,-,35
"TWICE TV ""LA Promotion Days"" Behind the Scenes",1pouA_bg13c,2023-04-26,10,392520,34530,-,1235,트와이스|TWICE|트와이스 레디 투 비|TWICE READY TO BE|트와이스 신곡|레디 투 비|READY TO BE|트와이스 셋 미 프리|TWICE SET ME FREE|TWICE 셋 미 프리|트와이스 SET ME FREE|트와이스 LA 프로모션|트와이스 LA PROMO|트와이스 애플뮤직|TWICE APPLE MUSIC|TWICE i heart radio|TWICE BUZZFEED CELEB|트와이스 버즈 피드 셀럽,-,15,40
"TWICE TV ""READY TO BE POP-UP Experience"" Behind the Scenes",W6oEt63j__I,2023-04-19,10,464607,37629,-,1096,트와이스|TWICE|트와이스 레디 투 비|TWICE READY TO BE|트와이스 신곡|레디 투 비|READY TO BE|트와이스 셋 미 프리|TWICE SET ME FREE|TWICE 셋 미 프리|트와이스 SET ME FREE|트와이스 셋 미 프리 팝업|트와이스 LA 팝업|트와이스 LA POP-UP|트와이스 LA 팝업 비하인드|트와이스 LA|트와이스 LA 팝업 BEHIND|트와이스 LA 팝업스토어|TWICE LA POP UP STORE|트와이스 LA 팝업스토어 비하인드|TWICE BEHIND|TWICE LA|트와이스 엘에이|트와이스 엘에이 비하인드|트와이스 레디 투 비 LA|트와이스 LA 비하인드|트와이스 LA 팝업 스토어|트와이스 LA BEHIND,-,11,6
"TWICE ""SET ME FREE"" M/V Behind the Scenes EP.04",Tuq6P-_IGKc,2023-04-13,10,393982,34881,-,1282,트와이스|TWICE|트와이스 레디 투 비|TWICE READY TO BE|트와이스 신곡|레디 투 비|READY TO BE|트와이스 셋 미 프리|TWICE SET ME FREE|TWICE 셋 미 프리|트와이스 SET ME FREE|트와이스 셋 미 프리 뮤비 비하인드|트와이스 SET ME FREE 뮤비 비하인드|트와이스 SET ME FREE MV BEHIND|트와이스 뮤비 비하인드|트와이스 MV BEHIND|트와이스 뮤직비디오 비하인드|트와이스 SET ME FREE 뮤직 비디오 비하인드|트와이스 셋 미 프리 MV BEHIND,-,18,33
"TWICE ""SET ME FREE"" M/V Behind the Scenes EP.03",xjIN7hJUbi8,2023-04-11,10,524698,39430,-,1372,트와이스|TWICE|트와이스 레디 투 비|TWICE READY TO BE|트와이스 신곡|레디 투 비|READY TO BE|트와이스 셋 미 프리|TWICE SET ME FREE|TWICE 셋 미 프리|트와이스 SET ME FREE|트와이스 셋 미 프리 뮤비 비하인드|트와이스 SET ME FREE 뮤비 비하인드|트와이스 SET ME FREE MV BEHIND|트와이스 뮤비 비하인드|트와이스 MV BEHIND|트와이스 뮤직비디오 비하인드|트와이스 SET ME FREE 뮤직 비디오 비하인드|트와이스 셋 미 프리 MV BEHIND,-,19,24
