title,videoId,date,categoryId,view,like,dislike,comment,tags,hour,min,sec
ITZY THE 1ST WORLD TOUR CHECKMATE in #JAPAN,G2hHkSTw4VA,2023-02-23 00:00:00,24,18062,5874,-,50,-,-,-,30
ITZY 🌐IT'z TOUR BOOK🌐 EP 9,KjS3wzHJf_I,2023-02-23 00:00:00,24,108780,9198,-,344,JYP Entertainment|JYP|ITZY|있지|イッチ|예지|리아|류진|채령|유나|YEJI|LIA|RYUJIN|CHAERYEONG|YUNA|イェジ|リア|リュジン|チェリョン|ユナ|อิทจี|เยจี|ลีอา|รยูจิน|แชรยอง|ยูนา|ITZY VIDEOS|ITZY LOCO|ITZY BEHIND|MV|ITZY MV|ITZY MUSIC VIEDOS|Teaser|ITZY Teaser|ITZY VLOG|VLOG|IT'z Different|IT'z ICY|IT'z ME|Not Shy|GUESS WHO|CRAZY IN LOVE|DALLA DALLA|ICY|WANNABE|마.피.아.IN THE MORNING|LOCO|SNEAKERS|있지있지|있있|CHESHIRE|체셔,-,19,15
"[#JAPAN] ITZY THE 1ST WORLD TOUR ""CHECKMATE"" in JAPAN | LIVE 🎥",Hmnn0ScHQs0,2023-02-22 00:00:00,24,61866,8013,-,394,-,-,5,4
✨흥✨ 폭발하는 있지 촬영장🎥 이 노래는 못 참지🎶 #ITZY #있지 #YEJI #예지 #LIA #리아 #RYUJIN #류진 #CHAERYEONG #채령 #YUNA #유나,EeSjSMfOsk0,2023-02-22 00:00:00,24,71777,9764,-,107,-,-,-,48
[ITZY?ITZY!] EP123,VZj4bLXz8Rc,2023-02-21 00:00:00,24,89856,10379,-,459,JYP Entertainment|JYP|ITZY|있지|イッチ|예지|리아|류진|채령|유나|YEJI|LIA|RYUJIN|CHAERYEONG|YUNA|イェジ|リア|リュジン|チェリョン|ユナ|อิทจี|เยจี|ลีอา|รยูจิน|แชรยอง|ยูนา|ITZY VIDEOS|ITZY LOCO|ITZY BEHIND|MV|ITZY MV|ITZY MUSIC VIEDOS|Teaser|ITZY Teaser|ITZY VLOG|VLOG|IT'z Different|IT'z ICY|IT'z ME|Not Shy|GUESS WHO|CRAZY IN LOVE|DALLA DALLA|ICY|WANNABE|마.피.아.IN THE MORNING|LOCO|SNEAKERS|있지있지|있있|CHESHIRE|체셔,-,11,25
ITZY 🌐IT'z TOUR BOOK🌐 EP 8,ftDXRB9MpXg,2023-02-16 00:00:00,24,116866,10685,-,409,JYP Entertainment|JYP|ITZY|있지|イッチ|예지|리아|류진|채령|유나|YEJI|LIA|RYUJIN|CHAERYEONG|YUNA|イェジ|リア|リュジン|チェリョン|ユナ|อิทจี|เยจี|ลีอา|รยูจิน|แชรยอง|ยูนา|ITZY VIDEOS|ITZY LOCO|ITZY BEHIND|MV|ITZY MV|ITZY MUSIC VIEDOS|Teaser|ITZY Teaser|ITZY VLOG|VLOG|IT'z Different|IT'z ICY|IT'z ME|Not Shy|GUESS WHO|CRAZY IN LOVE|DALLA DALLA|ICY|WANNABE|마.피.아.IN THE MORNING|LOCO|SNEAKERS|있지있지|있있|CHESHIRE|체셔,-,20,30
햄버거🍔 너겟🍗 치즈스틱🧀 아이스크림🍦 맛있는 건 다.. 주시겠어요..?^^ #ITZY #있지 #YEJI #예지 #LIA #리아 #YUNA #유나,uI7xaAGq8DA,2023-02-15 00:00:00,24,41976,8145,-,115,-,-,-,49
[ITZY?ITZY!] EP122,VTPdRlKibO0,2023-02-14 00:00:00,24,110849,11062,-,483,JYP Entertainment|JYP|ITZY|있지|イッチ|예지|리아|류진|채령|유나|YEJI|LIA|RYUJIN|CHAERYEONG|YUNA|イェジ|リア|リュジン|チェリョン|ユナ|อิทจี|เยจี|ลีอา|รยูจิน|แชรยอง|ยูนา|ITZY VIDEOS|ITZY LOCO|ITZY BEHIND|MV|ITZY MV|ITZY MUSIC VIEDOS|Teaser|ITZY Teaser|ITZY VLOG|VLOG|IT'z Different|IT'z ICY|IT'z ME|Not Shy|GUESS WHO|CRAZY IN LOVE|DALLA DALLA|ICY|WANNABE|마.피.아.IN THE MORNING|LOCO|SNEAKERS|있지있지|있있|CHESHIRE|체셔,-,9,54
조심히 들어가요 믿지💖 | The 2nd Fan Meeting,8s_iEj8AGwY,2023-02-12 00:00:00,24,67357,9244,-,341,-,-,7,42
"Letters to MIDZY | ITZY The 2nd Fan Meeting 있지 믿지, 날자! ""To Wonder World""",_nPmnAoahrU,2023-02-12 00:00:00,24,63796,9323,-,518,JYP Entertainment|JYP|ITZY|있지|イッチ|예지|리아|류진|채령|유나|YEJI|LIA|RYUJIN|CHAERYEONG|YUNA|イェジ|リア|リュジン|チェリョン|ユナ|อิทจี|เยจี|ลีอา|รยูจิน|แชรยอง|ยูนา|ITZY VIDEOS|ITZY LOCO|ITZY BEHIND|MV|ITZY MV|ITZY MUSIC VIEDOS|Teaser|ITZY Teaser|ITZY VLOG|VLOG|IT'z Different|IT'z ICY|IT'z ME|Not Shy|GUESS WHO|CRAZY IN LOVE|DALLA DALLA|ICY|WANNABE|마.피.아.IN THE MORNING|LOCO|SNEAKERS|있지있지|있있|CHESHIRE|체셔,-,31,20
