title,videoId,date,categoryId,view,like,dislike,comment,tags,hour,min,sec
[STATION] 강타 (KANGTA) X 이아름 'When I Close My Eyes' MV Teaser,nwk-x2dsHwA,2023-04-19,10,25982,2550,-,90,강타|이아름|when i close my eyes|sm station|station|한빛예술단|kangta|lee areum|animation|music video,-,-,33
NCT DOJAEJUNG 엔시티 도재정 'Perfume' MV,7nRiE4sLLxE,2023-04-17,10,26436403,611067,-,32312,nct dojaejung|perfume|mv|music video|doyoung|jaehyun,-,3,7
NCT DOJAEJUNG 엔시티 도재정 'Perfume' MV Teaser,mqhzLxK4paw,2023-04-15,10,628232,94448,-,3211,nct|nct dojaejung|doyoung|jaehyun|jungwoo|perfume|mv|teaser|nct 127|first mini album|debut|엔시티|도재정|엔시티 도재정|도영|재현|정우|김도영|정재현|김정우|퍼퓸|뮤직비디오|티저|엔시티 127|미니 앨범|유닛|데뷔,-,-,29
WayV 威神V 'Phantom (Pierre Blanche Remix)' MV,JjB0tDhLiBw,2023-04-14,10,108122,14458,-,521,remix|iscream|scream records|mv|music video|뮤비|뮤직비디오|리믹스|아이스크림|wayv|weishen v|웨이션브이|웨이비|威神V|phantom|Pierre Blanche,-,4,18
WayV 威神V 'Phantom (Pierre Blanche Remix)' MV Teaser,CKsVvBdcOiA,2023-04-13,10,37709,6066,-,205,remix|iscream|scream records|mv|music video|뮤비|뮤직비디오|리믹스|아이스크림|teaser|티저|wayv|weishen v|웨이션브이|웨이비|威神V|phantom|Pierre Blanche,-,-,39
[STATION : NCT LAB] MARK 마크 'Golden Hour' MV,EUsUqd20c_k,2023-04-07,10,6331451,507638,-,25492,station|nct lab|nctlab|mark|golden hour|mv|스테이션|엔시티랩|엔시티 랩|마크|골든아워|뮤직비디오|엔시티 127|엔시티 드림|nct 127|nct dream|single|싱글|fried egg|gorden ramsay,-,3,21
[STATION : NCT LAB] MARK 마크 'Golden Hour' MV Teaser,MjHNfPOewBw,2023-04-06,10,463196,74584,-,2890,station|nct lab|nctlab|mark|golden hour|mv|스테이션|엔시티랩|엔시티 랩|마크|골든아워|뮤직비디오|엔시티 127|엔시티 드림|nct 127|nct dream|single|싱글|fried egg|gorden ramsay,-,-,23
[SM Classics] 서울시립교향악단 '다시 만난 세계 (Into The New World) (Orchestra Ver.)' MV,xhXoiQDloV8,2023-03-31,10,1136196,88617,-,3903,Seoul Philharmonic Orchestra|서울시립교향악단|서울시향|orchestra|오케스트라|orchestra version|오케스트라버전|sm classics|에스엠 클래식|classic|클래식 편곡|mv|music viedeo|소녀시대|into the new world|다시 만난 세계|girls' generation|orchestra ver.|이광일|정지원|최혁렬|sm 클래식스,-,5,44
[SM Classics] 서울시립교향악단 '다시 만난 세계 (Into The New World) (Orchestra Ver.)' MV Teaser,7LCKyLsw0fI,2023-03-30,10,75049,8410,-,282,Seoul Philharmonic Orchestra|서울시립교향악단|서울시향|orchestra|오케스트라|orchestra version|오케스트라버전|sm classics|에스엠 클래식|classic|클래식 편곡|mv|music viedeo|teaser|티저|소녀시대|into the new world|다시 만난 세계|girls' generation|orchestra ver.|이광일|정지원|최혁렬|sm 클래식스,-,-,34
SEULGI 슬기 '28 Reasons (CIFIKA Remix)' MV,ALJZYurWD5k,2023-03-17,10,149713,9986,-,283,SEULGI|슬기|Red Velvet|레드벨벳|28 Reasons|remix|iscream|scream records|mv|music video|뮤비|뮤직비디오|cifika|리믹스|아이스크림,-,4,1
SEULGI 슬기 '28 Reasons (CIFIKA Remix)' MV Teaser,WTHlPnwGSjY,2023-03-16,10,51380,5035,-,112,SEULGI|슬기|Red Velvet|레드벨벳|28 Reasons|remix|iscream|scream records|mv|music video|뮤비|뮤직비디오|cifika|리믹스|아이스크림|teaser|티저,-,-,36
SEULGI 슬기 'Los Angeles (Moksi Remix)' MV,ikUMALKqCHs,2023-03-15,10,308169,23782,-,564,SEULGI|슬기|Red Velvet|레드벨벳|Los Angeles|로스엔젤레스|28 Reasons|remix|iscream|scream records|moski|mv|music video|뮤비|뮤직비디오,-,3,6
SEULGI 슬기 'Los Angeles (Moksi Remix)' MV Teaser,Xg6TuF1QV1I,2023-03-14,10,89375,9432,-,227,SEULGI|슬기|Red Velvet|레드벨벳|Los Angeles|로스엔젤레스|28 Reasons|remix|iscream|scream records|moski,-,-,35
KAI 카이 'Rover' MV,zlTIextYnyQ,2023-03-13,10,58259918,1581883,-,192746,kai|카이|rover|로버|3rd mini album|미니 3집|exo|엑소|we are one exo|뮤직비디오|music video|뮤비,-,3,3
KAI 카이 'Rover' MV Teaser,vmqekZ4VmDs,2023-03-11,10,756493,99866,-,9942,kai|카이|rover|로버|3rd mini album|미니 3집|exo|엑소|we are one exo|뮤직비디오|music video|뮤비|티저,-,-,27
ONEW 온유 'O (Circle)' MV,30VMl9ZkmgE,2023-03-06,10,6604313,93611,-,8950,onew|shinee|solo|1st album|circle|o (circle)|mv|music video|premiere|r&b|온유|샤이니|솔로|1집|써클|오|오 써클|뮤직비디오|뮤비|프리미어|알앤비|서클,-,3,33
ONEW 온유 'O (Circle)' MV Teaser,iBNo3ZE9nEw,2023-03-01,10,154507,18609,-,986,-,-,-,36
[STATION] LIM KIM (림킴) X JAMIE (제이미) 'Love Me Crazy' MV,aPPq_FJC-BU,2023-02-28,10,438078,30107,-,839,love me crazy|lim kim|jamie|kim yelim|sm station|station|럽미크레이지|림킴|제이미|김예림|뮤직비디오|스테이션|에셈 스테이션|mv|music video,-,3,15
[STATION] LIM KIM (림킴) X JAMIE (제이미) 'Love Me Crazy' MV Teaser,DpVmshzRfP8,2023-02-27,10,93639,6983,-,167,love me crazy|lim kim|jamie|kim yelim|mv teaser|sm station|station|럽미크레이지|림킴|제이미|김예림|뮤비 티저|뮤직비디오|티저|스테이션|에셈 스테이션,-,-,28
YESUNG 예성 'Floral Sense (Feat. 윈터 of aespa)' MV,dK7a9rDgU3g,2023-02-27,10,1086879,57635,-,7863,예성|YESUNG|SUPER JUNIOR|WINTER|윈터|aespa|에스파|Floral Sense|슈퍼주니어|뮤직비디오|music video|MV|뮤비,-,4,10
YESUNG 예성 'Floral Sense (Feat. 윈터 of aespa)' MV Teaser,xShZkAO0Osc,2023-02-23,10,127152,13755,-,725,예성|YESUNG|SUPER JUNIOR|WINTER|윈터|aespa|에스파|Floral Sense|슈퍼주니어|뮤직비디오|music video|MV|뮤비,-,-,34
NCT 127 엔시티 127 '질주 (2 Baddies) (No Identity Remix)' MV,TQt34YfY0QA,2023-02-17,10,254786,28964,-,873,nct127|nct|엔시티127|엔시티|우리칠|태용|TAEYONG|재현|JAEHYUN|태일|TAEIL|마크|MARK|해찬|HAECHAN|유타|YUTA|도영|DOYOUNG|쟈니|JOHNNY|정우|JUNGWOO|mv|music video|뮤비|뮤직비디오|질주|2 baddies|remix|no identity|iscream|scream records,-,3,28
NCT 127 엔시티 127 '질주 (2 Baddies) (No Identity Remix)' MV Teaser,I_kJ_Xh9ywk,2023-02-15,10,85272,12428,-,322,nct127|nct|엔시티127|엔시티|우리칠|태용|TAEYONG|재현|JAEHYUN|태일|TAEIL|마크|MARK|해찬|HAECHAN|유타|YUTA|도영|DOYOUNG|쟈니|JOHNNY|정우|JUNGWOO|mv|music video|뮤비|뮤직비디오|질주|2 baddies|remix|no identity|teaser|티저,-,-,30
KEY 키 'Killer' MV,dUd_9R_qJSg,2023-02-13,10,7328914,162047,-,10548,키|킬러|뮤직비디오|레트로|샤이니|가솔린|리패키지|앨범|정규 2집|KEY|Killer|MV|music video|retro|shinee|disco|디스코|gasoline|repackage|album|premiere|최초 공개|프리미어,-,4,21
KEY 키 'Killer' MV Teaser,LiKeTgIwb8s,2023-02-11,10,172116,25130,-,1002,key|shinee|killer|repackage|album|teaser|music video|gasoline|키|샤이니|김기범|킬러|리패키지|앨범|티저|뮤직비디오|뮤비|가솔린,-,-,32
NCT DREAM 'Best Friend Ever' MV,p8lbdZtjWAM,2023-02-08,10,18957454,652814,-,23844,nct dream|dream|nct|smtown|japan|avex|mv|music video|mark|haechan|renjun|jeno|jaemin|chenle|jisung|エンシティドリーム|マーク|ロンジュン|ジェノ|ヘチャン|チョンロ|チソン|ジェミン,-,3,41
NCT DREAM 'Best Friend Ever' MV Teaser,rELTpLv1rtM,2023-02-06,10,1001434,153069,-,3805,-,-,-,27
NCT 127 엔시티 127 'Ay-Yo' MV,R9XpA_zXDDI,2023-01-30,10,25452673,795079,-,82511,nct127|nct|엔시티127|엔시티|우리칠|ay yo|에이요|정규 4집 리패키지|4th album repackage|컴백|come back|태용|TAEYONG|재현|JAEHYUN|태일|TAEIL|마크|MARK|해찬|HAECHAN|유타|YUTA|도영|DOYOUNG|쟈니|JOHNNY|정우|JUNGWOO|mv|music video|뮤비|뮤직비디오,-,3,47
NCT 127 엔시티 127 'Ay-Yo' MV Teaser,HjNmL6BZPYs,2023-01-29,10,1021876,155398,-,5906,nct127|nct|엔시티127|엔시티|우리칠|ay yo|에이요|정규 4집 리패키지|4th album repackage|컴백|come back|태용|TAEYONG|재현|JAEHYUN|태일|TAEIL|마크|MARK|해찬|HAECHAN|유타|YUTA|도영|DOYOUNG|쟈니|JOHNNY|정우|JUNGWOO|MV TEASER|MUSIC VIDEO TEASER|TEASER|뮤비 티저|티저|뮤직비디오 티저,-,-,28
YESUNG 예성 'Small Things' MV,-g8BzILb4pM,2023-01-25,10,875330,58724,-,13619,예성|yesung|슈퍼주니어|super junior|정규 1집|first album|sensory flows|small things|mv|music video|뮤직비디오,-,3,40
YESUNG 예성 'Small Things' MV Teaser #2,krs9yQZA76I,2023-01-24,10,63121,9611,-,559,예성|yesung|슈퍼주니어|super junior|정규 1집|first album|sensory flows|small things|mv|music video|뮤직비디오|티저|teaser,-,-,28
YESUNG 예성 'Small Things' MV Teaser #1,Xit7ZR3u-vw,2023-01-20,10,134131,17359,-,1195,예성|yesung|슈퍼주니어|super junior|정규 1집|first album|sensory flows|small things|mv|music video|뮤직비디오|티저|teaser,-,-,20
ISAK N JIYEON 이삭 앤 지연 'One' MV,x4QJuTH7g0M,2023-01-19,10,71013,3571,-,244,smtown|remaster|remastered|music video|mv|4K|s.e.s.|h.o.t.|boa|에셈타운|슴타운|리마스터|리마스터링|뮤직비디오|포케이|고화질|이삭 앤 지연|isak n jiyeon|one|tell me baby,-,4,47
GOT the beat 갓 더 비트 'Stamp On It' MV,likYKQXBLbw,2023-01-16,10,16245679,643651,-,22688,갓더비트|갓 더 비트|got|girls on top|got the beat|stamp on it|스탬프 온 잇|보아|태연|효연|소녀시대|슬기|웬디|레드벨벳|에스파|카리나|윈터|boa|taeyeon|hyoyeon|girls' generation|seulgi|wendy|red velvet|aespa|karina|winter|mv|music video|teaser|걸스온탑|걸스 온 탑,-,-,4
GOT the beat 갓 더 비트 'Stamp On It' MV Teaser,OAalKF4ipxQ,2023-01-14,10,1242062,137511,-,3509,갓더비트|갓 더 비트|got|girls on top|got the beat|stamp on it|스탬프 온 잇|보아|태연|효연|소녀시대|슬기|웬디|레드벨벳|에스파|카리나|윈터|boa|taeyeon|hyoyeon|girls' generation|seulgi|wendy|red velvet|aespa|karina|winter|mv|music video|teaser|걸스온탑|걸스 온 탑,-,-,47
'The Cure' MV Behind the Scenes,9SCCdYJWhic,2023-01-14,10,237718,18459,-,895,SMTOWN|강타|보아|레드벨벳|동방신기|슈퍼주니어|샤이니|엔시티|에스파|소녀시대|KANGTA|BoA|Red Velvet|TVXQ!|SUPER JUNIOR|SHINee|NCT|aespa|NCT 127|NCT DREAM|태연|TAEYEON|SMTOWN LIVE|Girls' Generation|2022 Winter SMTOWN : SMCU PALACE|smcu|SMTOWN LIVE 2023 : SMCU PALACE @KWANGYA|smtown kwangya|광야|에스엠씨유|에스엠타운 라이브|에스엠타운 윈터|mv|music video|뮤비|뮤직비디오|U-KNOW|LEETEUK|ONEW|SUHO|IRENE|TAEYONG|MARK|KUN|KARINA|유노윤호|이특|온유|수호|아이린|태용|마크|쿤|카리나|sm leaders|비하인드|behind|wayv|웨이비|웨이션브이|weishienv,-,20,4
JAEHYUN 재현 'Forever Only (SHINDRUM Remix)' MV,TqhApDwtcC4,2023-01-06,10,281014,38183,-,774,nct|엔시티|jaehyun|재현|iscream|아이스크림|remix|리믹스|shindrum|mv|music video|뮤비|뮤직비디오,-,3,30
JAEHYUN 재현 'Forever Only (SHINDRUM Remix)' MV Teaser,MEaPv3o-beE,2023-01-05,10,117059,16580,-,402,nct|엔시티|jaehyun|재현|iscream|아이스크림|remix|리믹스|shindrum|뮤비 티저|티저|뮤직비디오티저,-,-,23
"'The Cure' MV | KANGTA, BoA, U-KNOW, LEETEUK, TAEYEON, ONEW, SUHO, IRENE, TAEYONG, MARK, KUN, KARINA",Gn7pr7RGPoM,2023-01-01,10,1839371,132427,-,4751,SMTOWN|강타|보아|레드벨벳|동방신기|슈퍼주니어|샤이니|엔시티|에스파|소녀시대|KANGTA|BoA|Red Velvet|TVXQ!|SUPER JUNIOR|SHINee|NCT|aespa|NCT 127|NCT DREAM|태연|효연|TAEYEON|HYO|SMTOWN LIVE|Girls' Generation|2022 Winter SMTOWN : SMCU PALACE|smcu|SMTOWN LIVE 2023 : SMCU PALACE @KWANGYA|smtown kwangya|광야|에스엠씨유|에스엠타운 라이브|에스엠타운 윈터|mv|music video|뮤비|뮤직비디오|U-KNOW|LEETEUK|ONEW|SUHO|IRENE|TAEYONG|MARK|KUN|KARINA|유노윤호|이특|온유|수호|아이린|태용|마크|쿤|카리나|sm leaders,-,4,1
