video_title,video_id
2023 aespa SEASON’S GREETINGS CONCEPT TRAILER #aespa,mNLntDxxe88
🎻aespa 'Black Mamba (Orchestra Ver.)' MV Reaction🎻,UQoS9FFj8z4
"aespa at GMA Summer Concert Series☀️ | We Them Girls, aespa Take #03",dOVtqHSoyXk
"Days of aespa in LA and NYC ✈️☁️ | We Them Girls, aespa Take #02",9UicnuUwLbM
"aespa Showcase SYNK in LA✨ | We Them Girls, aespa Take #01",5nx_JBeaWF4
너무너무 보고 싶었어요 여러부운 🥺💟 | 2022 aespa FAN MEETING “MY SYNK. aespa” Behind,5yRp64z4zTg
Girls in NYC 👀✨| Let's go aespa🥂,Wh8YK8oYZSY
[aespa X Premiere Pro] 프리미어 프로로 만드는 나만의 Girls MV 콘테스트,PBJvaCBkODY
aespa 에스파 'Girls' MV Behind The Scenes,HChXkB7Gfb8
[REPLAY] aespa 에스파 'Girls' Comeback Live,UFbi_V47Vbo
aespa 에스파 'Girls' The Performance Stage #2,i5X2g9mYtoo
필승! Yes I can!🔥,9-OjYQ798Fc
"[JP] Beyond LIVE - 2022 aespa FAN MEETING ""MY SYNK. aespa"" : Invitation 💌",9v_YZGQjCe0
"Official Unboxing of aespa ""Girls - The 2nd Mini Album"" Deluxe Box",Er-vAL2GhI4
aespa 에스파 'Girls' Jacket Behind The Scenes,zfmtaMvbgvA
소리쳐🤗 들어봐🎧 불러봐🎤 | aespa 에스파 'Girls' 응원법,6Bk5tol4BU4
"[KOR] Beyond LIVE - 2022 aespa FAN MEETING ""MY SYNK. aespa"" : Invitation 💌",wQc31_FGWCM
"[CN] Beyond LIVE - 2022 aespa FAN MEETING ""MY SYNK. aespa"" : Invitation 💌",iwHzER2XOL4
"[EN] Beyond LIVE - 2022 aespa FAN MEETING ""MY SYNK. aespa"" : Invitation 💌",jYSSYbn8SGI
👭We Them Girls👭,lA2hbyTMOZU
aespa 에스파 'Girls' The Performance Stage #1,5ClWDIInX0M
aespa at UN 🇺🇳 | speech for the High-level Political Forum 2022 Behind,cdBWTfXTwnU
HOLD UP‼,xXCEXDLnVP8
💙 따라와! 지켜봐! 💙,lY8vTccjhGk
🌙 소리쳐! 들어봐! 🌙,bdy8OH1GbQM
🦋 놀랄걸! We coming! 🦋,FI-uQLdboT8
⭐ 불러봐! We coming! ⭐,KiDeHrUbW1c
✨2022 aespa FAN MEETING : MY SYNK. aespa Teaser Video✨,LVNCR-gFz14
aespa 에스파 'Life's Too Short (English Ver.)' Special Video,vkZ0DN7DIpU
aespa ‘ep.2 Next Level’ - SM Culture Universe Premiere @ KWANGYA Behind The Scenes,mvQFQOKD_9I
🔢 KARINA + NINGNING + WINTER + GISELLE 🔢,NFCvygf4zHc
⭐️ Ta-da! 🌟,4_xffyY4hw8
Show Us the Charm NINGNING🦋 Gave to You!,nTKSMfjcc5E
Did you receive 😘 from the Armamenter? ⭐️,eVm8o4ZjxYI
Strike a POSE with 🌙,E9sC56n1T9o
Can you make a 💙 with me?,ErSrZlB1WZo
aespa 에스파 'Girls' KWANGYA Teaser Clip #1 - GISELLE,reVD_wcwtLs
aespa 에스파 'Girls' KWANGYA Teaser Clip #2 - GISELLE,0OSaoYT8BUs
💙👉👄👈 NO - O - OT 😉🦋,fylQEpQTr8o
✨🌙 sing along with us⭐️✨,cMD_pUX12IQ
aespa 에스파 'Life's Too Short (English Ver.)' MV Behind The Scenes,fkqMYF2Whxo
why would I ever… STOP 🥶,mkxv0VkL92w
why would I ever… STOP 😜,qSsi_5b_T3o
aespa 에스파 'Girls' KWANGYA Teaser Clip #2 - KARINA,_h48vXDsV3g
aespa 에스파 'Girls' KWANGYA Teaser Clip #1 - KARINA,oTcu5_KXbfM
Bam!💙👏🌙👏⭐️👏🦋,pDChHPvgBVU
Duet with WINTER ⭐️,hiahnT4N9CE
⭐️ WINTER + NINGNING 🦋= Perfect Duet! 💯,WTmR_kTnV0k
Duet with NINGNING 🦋,LsjjreSq__U
aespa 에스파 'Girls' KWANGYA Teaser Clip #1 - NINGNING,vsU-elZyvyU
aespa 에스파 'Girls' KWANGYA Teaser Clip #2 - NINGNING,ZpxlsjVTeKM
Add Your Own Ad-lib 🎤🎶🎵,62SDJ6WfAxM
Let’s enjoy ‘Life’s Too Short’💙🌙⭐️🦋,LA3ZHTiGYPE
🦋&💙 Joined the Challenge!,58TIdlKR3qo
aespa 에스파 'Life's Too Short (English Ver.)' Lyric Video,5KjN4VzsDhk
aespa 에스파 'Girls' KWANGYA Teaser Clip #2 - WINTER,iQjWZZl7564
aespa 에스파 'Girls' KWANGYA Teaser Clip #1 - WINTER,e2fXKppvtGo
Let’s sing “Life’s Too Short” together!🎤❣️,ulUPwv-eE8E
Life’s Too Short 💙🌙⭐️🦋 Why would I ever stop,kmlH2kOV4XI
"This is our new song ""Life's Too Short""😘",tFQ2z7AoGws
🎧Listen to GISELLE’s playlist🌙💕,PtDYVa9D5k4
KARINA + 🎹 = 💙💕,gI5R6VBj4MI
GRWM with NINGNING🦋💕,-hr1wCUyhDQ
Good WINTER morning⭐💕,N2DrK21mNEY
aespa 에스파 ‘ep.2 Next Level’ – SM Culture Universe Behind The Scenes,yH9v20RCz_w
Life’s👆Too👇Short👆😆,BgM4dXDtXG4
aespa 에스파 ‘ep.2 Next Level’ – SM Culture Universe,i8fRCkq5tbw
