title,videoId,date,categoryId,view,like,dislike,comment,tags,hour,min,sec
[WINNER BROTHERS] EP.5 위트 있는 브라더스✨ #1 | WITTY BROTHERS #1,0M3eoL8b5Z8,2023-05-09 00:00:00,10,848051,78319,-,2673,YG Entertainment|YG|와이지|K-pop|WINNER|위너|강승윤|김진우|이승훈|송민호|YOON|JINU|HOONY|MINO|INNER CIRCLE|이너서클|홀리데이|HOLIDAY|ILOVEU|I LOVE U|위너아이러브유|위너 아이러브유|위너 미니4집|WINNER HOLIDAY|WINNER I LOVE U|위너 HOLIDAY|위너 홀리데이,-,16,20
[WINNER BROTHERS] 층간 소음 해결법 위너 ver.🏠 | HIGHLIGHT CLIP,EcaznHEEk6w,2023-05-05 00:00:00,10,26328,2473,-,27,-,-,-,1
친구들끼리 깜찍하게 홀리데이를 즐기는 방법 #WINNER_BROTHERS,fAmtWjbyKK4,2023-05-04 00:00:00,10,162755,12349,-,197,-,-,-,23
[WINNER BROTHERS] EP.4 위너의 홀리데이🎉 | WINNER's HOLIDAY,NgXIc_WxxxA,2023-05-02 00:00:00,10,91744,8186,-,495,YG Entertainment|YG|와이지|K-pop|WINNER|위너|강승윤|김진우|이승훈|송민호|YOON|JINU|HOONY|MINO|INNER CIRCLE|이너서클|홀리데이|HOLIDAY|ILOVEU|I LOVE U|위너아이러브유|위너 아이러브유|위너 미니4집|WINNER HOLIDAY|WINNER I LOVE U|위너 HOLIDAY|위너 홀리데이,-,14,26
[WINNER BROTHERS] 다진 마늘로 부자가 된 김진우💰 | HIGHLIGHT CLIP,fB9j4PHtVGE,2023-04-28 00:00:00,10,23842,2286,-,31,-,-,-,1
[WINNER BROTHERS] 먹잘알 위너의 먹언 대방출 | SPECIAL CLIP,G_O_7tflcuE,2023-04-26 00:00:00,10,22018,2235,-,38,-,-,-,16
[WINNER BROTHERS] EP.3 방구석 알바🥇 | Working part-time in a room,5rMC1gF_4vw,2023-04-25 00:00:00,10,75834,6893,-,432,YG Entertainment|YG|와이지|K-pop|WINNER|위너|강승윤|김진우|이승훈|송민호|YOON|JINU|HOONY|MINO|INNER CIRCLE|이너서클|홀리데이|HOLIDAY|ILOVEU|I LOVE U|위너아이러브유|위너 아이러브유|위너 미니4집|WINNER HOLIDAY|WINNER I LOVE U|위너 HOLIDAY|위너 홀리데이,-,17,41
[WINNER BROTHERS] 요즘 MZ 신입 발표 수준💦 | HIGHLIGHT CLIP,yV_LN1VlsOE,2023-04-24 00:00:00,10,17039,1769,-,31,-,-,-,58
직급별 ‘I LOVE U’ 추는 법 #WINNER_BROTHERS,0Q27F3BlBHY,2023-04-24 00:00:00,10,490101,16527,-,153,-,-,-,27
[WINNER BROTHERS] 직장인 공감 모음.zip | SPECIAL CLIP,DdCA6dmNVPg,2023-04-19 00:00:00,10,15375,2086,-,28,-,-,-,31
[WINNER BROTHERS] EP.2 마케팅의 위너📊 | WINNER of Marketing,5WNpLdn4plA,2023-04-18 00:00:00,10,88373,8530,-,592,YG Entertainment|YG|와이지|K-pop|WINNER|위너|강승윤|김진우|이승훈|송민호|YOON|JINU|HOONY|MINO|INNER CIRCLE|이너서클|홀리데이|HOLIDAY|ILOVEU|I LOVE U|위너아이러브유|위너 아이러브유|위너 미니4집|WINNER HOLIDAY|WINNER I LOVE U|위너 HOLIDAY|위너 홀리데이,-,15,31
[WINNER BROTHERS] 꽁트에 진심인 위너.mp4🎬 | HIGHLIGHT CLIP,w2fOSQ1xnBg,2023-04-14 00:00:00,10,18135,2152,-,28,-,-,-,1
WINNER 2022 CONCERT [THE CIRCLE] KiT VIDEO PREVIEW,992QJMjFQaM,2023-04-14 00:00:00,10,10310,1756,-,75,YG Entertainment|YG|와이지|K-pop|WINNER|위너|강승윤|김진우|이승훈|송민호|YOON|JINU|HOONY|MINO|INNER CIRCLE|이너서클|홀리데이|HOLIDAY|ILOVEU|I LOVE U|위너아이러브유|위너 아이러브유|위너 미니4집|WINNER HOLIDAY|WINNER I LOVE U|위너 HOLIDAY|위너 홀리데이,-,-,45
위너한테 누구세요? 라고 해봤다 #WINNER_BROTHERS,MyHWtdMsywE,2023-04-13 00:00:00,10,1055436,32989,-,703,-,-,-,34
[WINNER BROTHERS] EP.1 강김송이 능력시험💯 | KangKimSongLee Exam,uDUqMKw6zmM,2023-04-11 00:00:00,10,180614,15434,-,1342,YG Entertainment|YG|와이지|K-pop|WINNER|위너|강승윤|김진우|이승훈|송민호|YOON|JINU|HOONY|MINO|INNER CIRCLE|이너서클|홀리데이|HOLIDAY|ILOVEU|I LOVE U|위너아이러브유|위너 아이러브유|위너 미니4집|WINNER HOLIDAY|WINNER I LOVE U|위너 HOLIDAY|위너 홀리데이,-,16,58
[WINNER BROTHERS] COMING SOON TEASER,9Jv0YQf6nzg,2023-04-04 00:00:00,10,29829,4837,-,490,YG Entertainment|YG|와이지|K-pop|WINNER|위너|강승윤|김진우|이승훈|송민호|YOON|JINU|HOONY|MINO|INNER CIRCLE|이너서클|홀리데이|HOLIDAY|ILOVEU|I LOVE U|위너아이러브유|위너 아이러브유|위너 미니4집|WINNER HOLIDAY|WINNER I LOVE U|위너 HOLIDAY|위너 홀리데이,-,-,11
「위너 2022 콘서트 더 서클 : 더 무비」 두 번째 예고편 공개! | 「WINNER 2022 THE CIRCLE : THE MOVIE」 2nd TRAILER,W5C7sEfHhgU,2023-01-18 00:00:00,10,17609,2110,-,95,YG Entertainment|YG|와이지|K-pop|WINNER|위너|강승윤|김진우|이승훈|송민호|YOON|JINU|HOONY|MINO|INNER CIRCLE|이너서클|홀리데이|HOLIDAY|ILOVEU|I LOVE U|위너아이러브유|위너 아이러브유|위너 미니4집|WINNER HOLIDAY|WINNER I LOVE U|위너 HOLIDAY|위너 홀리데이,-,-,30
「위너 2022 콘서트 더 서클 : 더 무비」 메인예고편 공개! | 「WINNER 2022 THE CIRCLE : THE MOVIE」 TRAILER,DglkRMsQIsw,2023-01-13 00:00:00,10,19358,2385,-,111,YG Entertainment|YG|와이지|K-pop|WINNER|위너|강승윤|김진우|이승훈|송민호|YOON|JINU|HOONY|MINO|INNER CIRCLE|이너서클|홀리데이|HOLIDAY|ILOVEU|I LOVE U|위너아이러브유|위너 아이러브유|위너 미니4집|WINNER HOLIDAY|WINNER I LOVE U|위너 HOLIDAY|위너 홀리데이,-,-,30
위너 첫 영화 「위너 2022 콘서트 더 서클 : 더 무비」 CGV 단독 개봉,Fxw7j2StiV0,2023-01-09 00:00:00,10,12606,2096,-,123,YG Entertainment|YG|와이지|K-pop|WINNER|위너|강승윤|김진우|이승훈|송민호|YOON|JINU|HOONY|MINO|INNER CIRCLE|이너서클|홀리데이|HOLIDAY|ILOVEU|I LOVE U|위너아이러브유|위너 아이러브유|위너 미니4집|WINNER HOLIDAY|WINNER I LOVE U|위너 HOLIDAY|위너 홀리데이,-,-,41
