DATE,Open,High,Low,Close,Volume,Change,MACD,Signal,PSAR,upper,middle,lower,SlowK,SlowD,ROC,OBV,FI,keyword,view_log_like_sum,view_log_like_avg,count,trend,DAY,SENTIMENT,EVENT
2023-02-03,72300.0,73500.0,71400.0,72800.0,320182.0,0.0097087378640776,2059.180283271417,1460.1980736611931,68119.1350492975,73884.22605470475,67295.0,60705.773945295245,91.30639997491592,91.12560913139356,14.10658307210031,5332494.0,224127400.0,105.74825,17414379.317293324,8707189.658646662,2.0,21.07990747954299,금,160.417376271,
2023-02-06,72800.0,73100.0,71100.0,71400.0,273153.0,-0.0192307692307692,2027.4387194573355,1573.646202820422,69087.69074042395,74333.73868724554,67635.0,60936.26131275447,87.57150795985747,90.24966660195514,11.737089201877923,5059341.0,-382414200.0,97.70635,11812001.848477023,4483494.537747836,3.3333333333333335,20.34226336260208,월,56.37322108366667,
2023-02-07,71800.0,73300.0,70900.0,71800.0,350664.0,0.0056022408963585,2011.374090036552,1661.1917802636478,69881.90640714763,74663.36029654075,68070.0,61476.639703459245,85.43689320388349,88.10493371288567,10.802469135802472,5410005.0,140265600.0,109.94377,2075180.244636777,1037590.1223183888,2.0,18.99156701580084,화,0.239948317,
2023-02-08,72400.0,73400.0,71700.0,72600.0,316641.0,0.0111420612813371,2039.6838636808095,1736.8901969470803,70533.16325386106,75192.47369873077,68420.0,61647.52630126923,84.60948186701364,85.87262767691824,8.520179372197312,5726646.0,253312800.0,102.89255,22697797.843581434,4539559.568716287,5.0,20.67673472911103,수,166.986445506,
2023-02-09,72700.0,74000.0,71600.0,72600.0,422358.0,0.0,2038.619625211999,1797.236082600064,70900.0,75517.14653586654,68860.0,62202.85346413345,86.54448726075691,85.53028744388473,8.520179372197312,5726646.0,0.0,96.97397,23118339.331270494,7706113.110423498,3.0,20.987958232947943,목,92.301478182,
2023-02-10,74100.0,75600.0,72600.0,73300.0,660274.0,0.0096418732782368,2070.3941435032466,1851.8676947807005,71520.0,75981.2099283326,69255.0,62528.790071667405,84.30199763962652,85.15198892246575,8.592592592592595,6386920.0,462191800.0,126.63788,53803760.30665661,7686251.472379516,7.0,21.51781972396125,금,7.654461267000002,
2023-02-13,73300.0,74800.0,72600.0,72800.0,280672.0,-0.0068212824010913,2031.8084339764173,1887.855842619844,71600.0,76316.15317486516,69595.0,62873.84682513484,76.90788975901337,82.58479155313232,6.122448979591844,6106248.0,-140336000.0,90.99578,33768143.660650216,8308620.28717853,3.3333333333333335,20.00427272927288,월,-68.3772392449,
2023-02-14,73300.0,73300.0,71700.0,73200.0,365313.0,0.0054945054945054,2010.33178481464,1912.351031058803,75600.0,76417.79836106808,70060.0,63702.20163893192,72.67809177921539,77.96265972595181,2.953586497890304,6471561.0,146125200.0,98.8929,158705333.3180983,17633925.924233146,9.0,22.180001450412693,화,178.058437264,
2023-02-15,73600.0,73700.0,71100.0,71700.0,444021.0,-0.0204918032786884,1850.9374666985384,1900.0683181867505,75522.0,76155.69294033629,70455.0,64754.30705966371,61.304552464499615,70.29684466757617,1.7021276595744703,6027540.0,-666031500.0,101.10703999999998,9229665.706926169,3076555.2356420555,3.0,20.111492015365805,수,-202.887288261,
2023-02-16,71800.0,72500.0,71400.0,72300.0,342693.0,0.0083682008368199,1752.8258218303963,1870.6198189154795,75345.12,75761.66552978613,70875.0,65988.33447021387,51.791443850267406,61.92469603132751,-0.2758620689655155,6370233.0,205615800.0,97.28622,1798194.0891788283,899097.0445894143,2.0,18.725990180534342,목,-25.808489666,
2023-02-17,71300.0,72100.0,70500.0,71800.0,408007.0,-0.0069156293222683,1616.096461072375,1819.7151473468589,75175.3152,75247.37492036732,71225.0,67202.62507963268,37.85204991087347,50.31601540854687,-0.4160887656033285,5962226.0,-204003500.0,97.49345,45834259.25107799,15278086.417025996,3.0,21.677706454316446,금,99.91138547400001,
2023-02-20,71800.0,74900.0,71800.0,74000.0,516907.0,0.0306406685236768,1666.0538398394856,1788.982885845384,70500.0,75250.74924232098,71580.0,67909.25075767902,46.51218062982772,45.385224796989576,2.6352288488210807,6479133.0,1137195400.0,92.62516,2976316.987767982,2976316.987767982,0.6666666666666666,14.371099633808603,월,78.24209716349999,
2023-02-21,74000.0,74400.0,72300.0,73000.0,197430.0,-0.0135135135135134,1606.435787992188,1752.4734662747449,70500.0,74905.77804547107,71885.0,68864.22195452893,49.51871657754014,44.62764903941383,0.2747252747252737,6281703.0,-197430000.0,93.64707,13299396.5312149,3324849.132803725,4.0,20.20086204666559,화,-47.99524,
2023-02-22,74100.0,77600.0,73600.0,76000.0,1008262.0,0.0410958904109588,1780.73576688116,1758.1259263960278,70588.0,75128.43928442676,72310.0,69491.56071557324,65.03728251864129,53.6893932420031,6.442577030812324,7289965.0,3024786000.0,117.49742,41610710.61098845,6935118.435164742,6.0,21.291140410348927,수,-191.95305552,
2023-02-23,76000.0,76500.0,73700.0,76300.0,469490.0,0.0039473684210526,1920.9339182399565,1790.6875247648136,70868.48,75484.60570690555,72695.0,69905.39429309445,69.39151247353404,61.31583718990521,6.267409470752083,7759455.0,140847000.0,102.09489,2059938.2193400213,514984.5548350053,4.0,18.422188911051972,목,124.74386762,
2023-02-24,76400.0,76700.0,75000.0,75900.0,277332.0,-0.0052424639580602,1976.9759579855745,1827.9452114089656,71137.7408,75951.13991717891,72935.0,69918.86008282109,78.40375586854462,70.94418362024004,4.545454545454541,7482123.0,-110932800.0,99.10013,9123346.156308014,4561673.078154007,2.0,20.368517340768296,금,66.605302667,
2023-02-27,75300.0,76800.0,74900.0,76100.0,234522.0,0.0026350461133068,2014.3083143904223,1865.2178320052567,71396.231168,76313.56418361796,73215.0,70116.43581638204,78.87323943661973,75.55616925956618,4.820936639118467,7716645.0,46904400.0,92.43497,24377122.19393025,14804445.840312734,4.666666666666667,20.982775891036955,월,55.759615147,
2023-02-28,76600.0,79500.0,76000.0,78700.0,440422.0,0.0341655716162943,2228.009638475254,1937.7761932992569,71644.38192128,77414.9228784129,73525.0,69635.0771215871,82.0135628586333,79.7635193879326,7.366984993178716,8157067.0,1145097200.0,101.74291,1538780.1819744124,769390.0909872062,2.0,18.614989101964262,화,,
2023-03-02,78700.0,79100.0,77000.0,77500.0,321114.0,-0.0152477763659466,2274.3225318354234,2005.08546100649,72115.7190060032,77989.50831445117,73795.0,69600.49168554883,82.5873761085029,81.15805946791869,6.456043956043955,7835953.0,-385336800.0,87.68023499999998,2657106.9830756257,753992.7125948684,3.5,18.605852283147705,목,70.15918723475,
2023-03-03,77900.0,78000.0,75700.0,77500.0,333365.0,0.0,2284.689356754825,2061.006240156157,72558.77586564301,78477.83355679772,74065.0,69652.16644320228,82.22222222222224,82.27438706311953,5.874316939890711,7835953.0,0.0,95.06072,22383944.56849708,7461314.856165693,3.0,20.935749214831716,금,58.204621782,59.98533103600001
2023-03-06,77200.0,77800.0,75200.0,76700.0,495800.0,-0.0103225806451613,2202.9575032671128,2089.396492778348,72975.24931370442,78775.48447013163,74260.0,69744.51552986837,74.81481481481484,79.87480438184672,6.973500697350077,7340153.0,-396640000.0,89.06264999999999,39706080.46023018,18327926.497830857,2.0,20.440386482070952,월,48.572096066,
2023-03-07,77600.0,80000.0,77000.0,77900.0,548056.0,0.015645371577575,2209.544142235245,2113.4260226697274,73366.73435488215,79165.51307169841,74585.0,70004.48692830159,74.85380116959067,77.29694606887597,7.74550484094052,7888209.0,657667200.0,91.77356,43596101.83131721,14532033.943772404,3.0,21.56718140551187,화,252.35651393,
2023-03-08,78700.0,81300.0,78100.0,80000.0,615694.0,0.0269576379974325,2357.0459916577383,2162.15001646733,73897.39560649158,79957.04594900127,74995.0,70032.95405099873,78.24886289798573,75.97249296079714,11.42061281337048,8503903.0,1292957400.0,93.40579,217110502.8098324,108555251.4049162,2.0,23.47890973594285,수,189.15498534,
2023-03-09,80000.0,80000.0,77600.0,78500.0,425733.0,-0.01875,2326.0910760581755,2194.938228385499,74637.65604584242,80348.0233293254,75290.0,70231.9766706746,79.97725795971412,77.69330734243023,6.0810810810810745,8078170.0,-638599500.0,84.3732,1105763.4458291642,552881.7229145821,2.0,18.097335760971276,목,-99.96000951650001,
2023-03-10,77800.0,79800.0,77200.0,77700.0,281856.0,-0.0101910828025477,2211.5128250777925,2198.2531477239577,75303.89044125818,80548.78856467777,75545.0,70541.21143532223,74.71410006497729,77.64674030755911,6.438356164383552,7796314.0,-225484800.0,106.70486,1276538813.0030763,255307762.6006153,5.0,24.74275592835069,금,408.8185211619,
2023-03-13,74800.0,75700.0,70300.0,71100.0,1150978.0,-0.084942084942085,1570.045388268918,2072.6115958329497,81300.0,80720.17738585944,75435.0,70149.82261414056,47.81735483489873,67.50290428653011,-6.447368421052635,6645336.0,-7596454800.0,141.42157999999998,320284447.2087171,53380741.20145285,6.0,23.03048003204599,월,50.58891626133333,
2023-03-14,72100.0,72800.0,71100.0,71500.0,562632.0,0.0056258790436005,1081.4877624127548,1874.3868291489107,81080.0,80812.83014616476,75370.0,69927.16985383524,26.762360446571005,49.7646051154824,-6.2909567496723495,7207968.0,225052800.0,95.21684,288460999.5539937,28846099.95539937,10.0,22.66700257670413,화,332.540640049,
2023-03-15,72400.0,72700.0,70700.0,71700.0,499599.0,0.0027972027972027,702.3444628113357,1639.9783558813956,80864.4,80894.45533065494,75295.0,69695.54466934506,10.303030303030331,28.29424852816676,-5.533596837944666,7707567.0,99919800.0,89.0144,41432789.79950064,5179098.72493758,8.0,20.812652528757155,수,66.73653412099999,
2023-03-16,71100.0,71200.0,68500.0,69800.0,648855.0,-0.0264993026499302,245.72399203744132,1361.1274831126048,80653.112,81096.77878167394,75200.0,69303.22121832606,11.264204545454575,16.10986509835204,-8.278580814717474,7058712.0,-1232824500.0,101.91607,180172425.49905252,30028737.583175424,6.0,22.61443037695705,목,-92.242600369,
2023-03-17,70900.0,73600.0,69900.0,72100.0,477963.0,0.0329512893982808,68.64842100904207,1102.6316706918922,80166.98752,81107.06008081716,75190.0,69272.93991918284,17.00284090909094,12.856691919192016,-8.386277001270647,7536675.0,1099314900.0,114.65309,211265047.4690782,19205913.40627984,11.0,22.4753289719512,금,166.527927545,
2023-03-20,72500.0,72800.0,69800.0,70100.0,461972.0,-0.0277392510402219,-230.4124784691521,836.0228408596834,79700.30801919999,81258.52744367001,75105.0,68951.47255632999,16.927083333333364,15.064709595959693,-9.548387096774192,7074703.0,-923944000.0,115.74314,496675677.2603535,46570062.93098625,9.333333333333334,23.317728559031078,월,239.6132411064333,
2023-03-21,71000.0,71100.0,68700.0,69900.0,387766.0,-0.0028530670470755,-478.0480837188079,573.2086559439851,79252.29569843199,81447.67134178251,74900.0,68352.32865821749,17.187500000000032,17.03914141414151,-9.806451612903222,6686937.0,-77553200.0,128.0572,107640455.76214068,15377207.966020096,7.0,22.222418289078043,화,419.4060489285,
2023-03-22,70200.0,70200.0,67900.0,68300.0,517985.0,-0.0228898426323319,-794.2520697837026,299.7165107984476,78822.2038704947,81781.25603811443,74665.0,67548.74396188557,8.80752487562192,14.307369402985174,-10.951760104302476,6168952.0,-828776000.0,130.74257,14320231.712032678,3580057.9280081694,4.0,20.60851386210133,수,412.7167848119,
2023-03-23,68200.0,69500.0,67500.0,69100.0,364333.0,0.0117130307467057,-969.1212660478486,45.94895542918832,78166.87163826502,81803.47512857497,74320.0,66836.52487142503,8.505592508472162,11.500205794698106,-11.29653401797176,6533285.0,291466400.0,124.84384,93595350.37331422,10399483.37481269,9.0,21.88495915384309,목,109.662627259,
2023-03-24,69200.0,73200.0,68500.0,72600.0,658413.0,0.0506512301013024,-815.880650402396,-126.41696573712856,77313.52190720382,81596.44087961568,74135.0,66673.55912038432,17.178599754848975,11.49723904631442,-9.250000000000004,7191698.0,2304445500.0,138.78163999999998,292782613.2870978,24398551.107258152,12.0,22.932139059116466,금,75.77115437249999,
2023-03-27,73000.0,75000.0,71300.0,72100.0,317553.0,-0.0068870523415978,-726.408593695538,-246.41529132881044,76528.4401546275,81410.5140479407,73945.0,66479.4859520593,27.294685990338195,17.659626084553178,-8.152866242038215,6874145.0,-158776500.0,126.30292,60739785.08735007,11851089.05538609,4.666666666666667,21.627400882641766,월,244.1616559995667,72.16948621233334
2023-03-28,72700.0,77700.0,72500.0,77300.0,708284.0,0.0721220527045769,-233.21642854121453,-243.77551877129127,67500.0,81557.60882079828,74005.0,66452.39117920172,49.563285024154624,31.345523589780665,-0.5148005148005175,7582429.0,3683076800.0,109.63153,21571240.326990068,3081605.760998581,7.0,20.459630666775137,화,154.746945555,
2023-03-29,76600.0,77600.0,75900.0,77200.0,289666.0,-0.001293661060802,147.8682185573707,-165.44677130555883,67704.0,81322.72615480919,73930.0,66537.27384519081,63.5317073170732,46.79655944385541,8.57946554149085,7292763.0,-28966600.0,108.70328,76036035.26134041,5069069.017422694,15.0,21.18320218434317,수,573.861374225,50.09134700000001
2023-03-30,76900.0,78100.0,76500.0,77500.0,240194.0,0.0038860103626943,468.68532704137033,-38.62035163617301,67903.92,81322.72615480919,73930.0,66537.27384519081,83.86713708646523,65.65404314256442,8.391608391608397,7532957.0,72058200.0,110.62504,63196707.28659267,10532784.547765443,6.0,21.64876509852374,목,80.277390275,
2023-03-31,77100.0,78100.0,76100.0,77400.0,179550.0,-0.0012903225806452,706.7194111580029,110.4476009226622,68311.7632,81308.19036731412,73925.0,66541.80963268588,88.86587922483,78.75490787612287,7.949790794979084,7353407.0,-17955000.0,106.82977,76564314.0180492,10937759.1454356,7.0,21.7005124167515,금,163.534223538,
2023-04-03,77900.0,79100.0,76200.0,76900.0,244576.0,-0.0064599483204134,845.2735293558362,257.412786609297,68703.292672,81333.7228627649,73935.0,66536.2771372351,89.59011060507483,87.44104230545675,10.17191977077363,7108831.0,-122288000.0,117.57974,12828370.806575239,4276123.602191746,2.0,15.476470938250609,월,31.56711389033333,
2023-04-04,77300.0,78100.0,76600.0,78100.0,279564.0,0.0156046814044212,1039.921074617887,413.9144442110149,69327.09511168,81365.64013411241,73945.0,66524.35986588759,88.6033398395142,89.01977655647308,8.32177531206657,7388395.0,335476800.0,100.76925,24944692.114787016,6236173.028696754,4.0,20.90310455261333,화,150.253414447,
2023-04-05,78400.0,78800.0,77000.0,77200.0,197312.0,-0.0115236875800256,1108.7768884315446,552.8869330551208,69913.4694049792,80860.06201248437,73805.0,66749.93798751563,85.3448275862069,87.84609267693206,10.128388017118397,7191083.0,-177580800.0,97.63254,17179275.57739309,8589637.788696544,2.0,20.986464536264357,수,88.79793701199999,
2023-04-06,77100.0,79800.0,76600.0,77900.0,443413.0,0.0090673575129534,1205.9285728903196,683.4952610221605,70464.66124068045,80754.64898830879,73775.0,66795.35101169121,86.51761517615176,86.8219275339577,11.444921316165946,7634496.0,310389100.0,100.6188,25679553.342756305,6419888.335689076,4.0,20.93064444877459,목,87.292793157,
2023-04-07,78700.0,78800.0,76400.0,77200.0,321493.0,-0.0089858793324775,1212.4613333877496,789.2884754952784,71211.48834142601,80676.61533506805,73750.0,66823.38466493195,82.34510793383795,84.73585023206562,13.030746705710094,7313003.0,-225045100.0,99.8183,23843820.24974,7947940.083246667,3.0,21.0477660359558,금,52.81616775149999,
2023-04-10,77700.0,77700.0,75800.0,76400.0,219876.0,-0.0103626943005181,1139.944706046561,859.4197216055348,71898.56927411193,80921.3087101577,74015.0,67108.6912898423,78.59078590785907,82.48450300594966,10.56439942112879,7093127.0,-175900800.0,93.64992,13428699.667658733,6721836.1762567265,2.0,20.2231646962063,월,22.21500116266667,
2023-04-11,76500.0,77300.0,75600.0,76600.0,181235.0,0.0026178010471205,1086.0932777188864,904.7544328282052,72530.68373218297,81162.63374915569,74270.0,67377.36625084431,75.06775067750677,78.66788150640133,5.509641873278226,7274362.0,36247000.0,101.49877,22262667.017192665,4452533.403438533,5.0,20.64373941174073,화,95.636911076,0.005884557999999998
2023-04-12,76400.0,77100.0,75000.0,75900.0,237099.0,-0.0091383812010443,975.6844005081076,918.9404263641856,73112.22903360832,81302.19905895453,74480.0,67657.80094104547,70.60939635945032,74.75597764827212,5.270457697642161,7037263.0,-165969300.0,99.89494,0.0,0.0,0.0,4.604119033721069,수,3.628130193000004,
2023-04-13,76500.0,81200.0,76500.0,80600.0,1227532.0,0.0619235836627141,1252.991583314375,985.7506577542237,73647.25071091966,81983.21764703646,75020.0,68056.78235296354,77.80328648016969,74.49347783904233,4.269081500646821,8264795.0,5769400400.0,106.94615,5921367.870368105,1973789.2901227016,3.0,19.72378234612046,목,452.571180061,74.971088453
2023-04-14,82400.0,87700.0,82000.0,85000.0,1110757.0,0.054590570719603,1806.9730902615847,1149.9951442556958,74402.5256398277,83729.55826440605,75665.0,67600.44173559395,80.55432056945796,76.32233446969273,10.103626943005173,9375552.0,4887330800.0,116.79627000000002,33176423.19290596,6635284.638581192,5.0,21.183052194606194,금,394.908903696,
2023-04-17,86500.0,89000.0,85400.0,88300.0,503184.0,0.0388235294117647,2483.6597627670853,1416.7280679579735,75998.22256304837,85926.97840031722,76575.0,67223.02159968278,90.39207868155236,82.9165619103934,13.935483870967747,9878736.0,1660507200.0,115.3145,16342777.176537171,8752369.603211973,1.6666666666666667,20.755761123446252,월,397.7215105913333,
2023-04-18,88300.0,91500.0,87200.0,87800.0,502716.0,-0.0056625141562853,2945.6375288296117,1722.509960132301,77818.47140422161,87497.18305407854,77470.0,67442.81694592146,84.9375332270069,85.29464415933914,13.436692506459956,9376020.0,-251358000.0,107.80627,12872439.734576222,3218109.9336440554,4.0,20.30903463562262,화,500.807477488,
2023-04-19,88200.0,88600.0,86700.0,88000.0,250351.0,0.0022779043280183,3289.9718181512,2036.002331736081,80007.51597954615,88555.58909173124,78455.0,68354.41090826876,83.78787878787877,86.37249689881274,14.434330299089735,9626371.0,50070200.0,93.01689,7913530.780051663,2637843.5933505544,3.0,19.874244568893147,수,99.956062103,
2023-04-20,88800.0,89300.0,85300.0,86300.0,550265.0,-0.0193181818181817,3386.644303310255,2306.130726050916,81846.31342281877,89003.60671097759,79315.0,69626.39328902241,74.94949494949492,81.22496898812693,10.499359795134431,9076106.0,-935450500.0,89.87451000000001,0.0,0.0,0.0,4.498414364009659,목,37.292939695,
2023-04-21,86200.0,86800.0,83600.0,85700.0,344010.0,-0.0069524913093859,3375.927369422803,2520.090054725293,83390.90327516777,89524.4963237211,79970.0,70415.5036762789,70.70707070707068,76.48148148148152,11.010362694300513,8732096.0,-206406000.0,85.6875,2112203.0595220164,2112203.0595220164,1.0,19.286462902618727,금,192.223441158,
2023-04-24,85600.0,87400.0,84800.0,86100.0,281343.0,0.0046674445740957,3360.967636383648,2688.2655710569643,83600.0,89860.01632207473,80670.0,71479.98367792527,66.86868686868684,70.84175084175088,10.526315789473696,9013439.0,112537200.0,96.3665,13654845.886475489,6827422.943237744,1.3333333333333333,14.993210307674088,월,128.0246200646667,
2023-04-25,86100.0,87500.0,84900.0,85800.0,228941.0,-0.0034843205574912,3287.0137984027388,2808.0152165261197,83600.0,90407.67415944528,81095.0,71782.32584055471,65.85858585858581,67.81144781144785,11.13989637305699,8784498.0,-68682300.0,90.00508,3233096.0212129066,808274.0053032266,4.0,18.746916556193582,화,265.439336107,
2023-04-26,85500.0,89000.0,85400.0,87700.0,482878.0,0.0221445221445222,3343.180862111112,2915.048345643118,84800.0,91175.85684279542,81620.0,72064.14315720458,69.89898989898985,67.54208754208757,14.790575916230363,9267376.0,917468200.0,83.35412,229831411.7378718,76610470.5792906,3.0,23.133333513778307,수,189.010290582,
2023-04-27,87800.0,89600.0,86800.0,88000.0,359270.0,0.0034207525655645,3373.01909308364,3006.6424951312224,84900.0,91889.63442105448,82145.0,72400.36557894551,73.7373737373737,69.83164983164986,14.88250652741514,9626646.0,107781000.0,83.32858,39241083.26807968,5605869.038297097,7.0,20.78366051809757,목,145.355562695,
2023-04-28,88500.0,91500.0,88000.0,90200.0,484950.0,0.0249999999999999,3533.456235947204,3112.0052432944185,85400.0,92874.25666241076,82785.0,72695.74333758923,82.62626262626259,75.42087542087545,18.84057971014492,10111596.0,1066890000.0,101.2206,19956164.654221404,3326027.442370234,6.0,20.407206827992272,금,92.24873159500001,
