date,keyword,view_log_like_sum,view_log_like_avg,count,trend
2023-03-17,20.29589,74722849.61929393,14944569.923858786,5.0,20.24498591378701
2023-03-18,14.622880000000002,0.0,0.0,0.0,2.6825874253456434
2023-03-19,14.0928,0.0,0.0,0.0,2.6456640286661144
2023-03-20,18.32961,0.0,0.0,0.0,2.908517785029519
2023-03-21,16.30573,0.0,0.0,0.0,2.7915165797815384
2023-03-22,16.55159,0.0,0.0,0.0,2.806482169715957
2023-03-23,16.85335,0.0,0.0,0.0,2.824549450094054
2023-03-24,27.04408,0.0,0.0,0.0,3.2974681273663426
2023-03-25,17.86591,0.0,0.0,0.0,2.8828944277655597
2023-03-26,16.293229999999998,0.0,0.0,0.0,2.790749684112926
2023-03-27,33.626169999999995,9949945.340201428,2487486.335050357,4.0,18.886481934929325
2023-03-28,24.41418,0.0,0.0,0.0,3.195164111039303
2023-03-29,16.50359,0.0,0.0,0.0,2.8035779329979382
2023-03-30,15.620830000000002,121667971.96570441,20277995.327617403,6.0,20.346267507059647
2023-03-31,16.56785,405002677.82988065,81000535.56597613,5.0,21.73213933026062
2023-04-01,11.77092,0.0,0.0,0.0,2.4656320830433027
2023-04-02,11.53594,0.0,0.0,0.0,2.4454673794194974
2023-04-03,13.51388,16924834.00142637,4231208.500356592,4.0,18.5061095606337
2023-04-04,12.89158,0.0,0.0,0.0,2.556574385079347
2023-04-05,12.626130000000002,0.0,0.0,0.0,2.5357684761065897
2023-04-06,13.710060000000002,5196911.492939184,5196911.492939184,1.0,18.35421881386655
2023-04-07,13.17916,83179588.67029868,83179588.67029868,1.0,21.08766322182873
2023-04-08,12.55767,0.0,0.0,0.0,2.530331634276887
2023-04-09,13.73342,0.0,0.0,0.0,2.6198322783470704
2023-04-10,13.69838,0.0,0.0,0.0,2.6172775776670303
2023-04-11,13.18333,0.0,0.0,0.0,2.5789531527010205
2023-04-12,12.8732,0.0,0.0,0.0,2.555147630950812
2023-04-13,15.08533,328462.5358391637,328462.5358391637,1.0,15.688414693161464
2023-04-14,15.14585,1035700.9811316804,1035700.9811316804,1.0,16.840829479429402
2023-04-15,11.76215,7196903.096707551,7196903.096707551,1.0,18.526561995390715
2023-04-16,12.12861,18929634.274056986,1577469.5228380822,12.0,17.75610266656726
2023-04-17,15.64129,661236594.5029653,73470732.7225517,9.0,21.762940693328535
2023-04-18,14.97514,0.0,0.0,0.0,2.7063914928726702
2023-04-19,13.11154,12095221.613932826,2419044.322786565,5.0,17.98708480592072
2023-04-20,13.0627,0.0,0.0,0.0,2.5697608406126022
2023-04-21,12.14113,0.0,0.0,0.0,2.496598862024487
2023-04-22,10.92447,516295.5256933416,516295.5256933416,1.0,15.817953712453335
2023-04-23,11.03758,85067441.43564095,21266860.358910237,4.0,19.91836042883405
2023-04-24,26.61377,54312355.50188647,6789044.437735809,8.0,19.875962276415446
2023-04-25,24.92464,93532793.92689285,7794399.493907738,12.0,20.073975881376537
2023-04-26,15.08992,0.0,0.0,0.0,2.714026971241516
2023-04-27,13.56274,268643.47274378466,268643.47274378466,1.0,15.380980606855482
2023-04-28,12.036790000000002,8138101.304700882,1627620.2609401764,5.0,17.505306271688717
2023-04-29,11.53634,0.0,0.0,0.0,2.4455020530625045
2023-04-30,11.93244,0.0,0.0,0.0,2.4792607416011747
2023-05-01,11.25003,0.0,0.0,0.0,2.4203707953135405
2023-05-02,16.23855,644827857.5332291,64482785.753322914,10.0,21.702657305168096
2023-05-03,18.33964,267590449.18890366,12742402.342328746,21.0,20.42205729658756
2023-05-04,19.184410000000003,336750951.24297756,37416772.36033084,9.0,21.292356380885582
2023-05-05,14.77605,108575555.0471175,13571944.380889688,8.0,19.98023570014454
2023-05-06,14.5753,30072447.743124984,15036223.871562492,2.0,19.64448765813255
2023-05-07,13.80022,14769972.55005254,2953994.510010508,5.0,18.23806235290854
2023-05-08,28.26576,3223211133.2928796,100725347.91540249,32.0,23.03573650056616
