date,keyword,view_log_like_sum,view_log_like_avg,count,trend
2023-03-25,35.30838,0.0,0.0,0.0,3.5641203295335147
2023-03-26,33.45894,0.0,0.0,0.0,3.5103190154394146
2023-03-27,33.58133,0.0,0.0,0.0,3.513970257773936
2023-03-28,49.51527,0.0,0.0,0.0,3.902281106851462
2023-03-29,53.58715,0.0,0.0,0.0,3.981309300528845
2023-03-30,79.85815,0.0,0.0,0.0,4.380251935827055
2023-03-31,89.09176,0.0,0.0,0.0,4.489666849841044
2023-04-01,59.19571,0.0,0.0,0.0,4.080849073047941
2023-04-02,51.73577,0.0,0.0,0.0,3.9461494184872783
2023-04-03,60.54005,0.0,0.0,0.0,4.103305129493463
2023-04-04,55.07913,1012282.9065573472,253070.7266393368,4.0,17.094589206626107
2023-04-05,46.35646,0.0,0.0,0.0,3.8363606566259474
2023-04-06,46.44583,0.0,0.0,0.0,3.838286687279441
2023-04-07,62.14081,0.0,0.0,0.0,4.129402938962018
2023-04-08,65.30739,0.0,0.0,0.0,4.179105199863832
2023-04-09,57.58133,0.0,0.0,0.0,4.053198383215288
2023-04-10,52.80425,0.0,0.0,0.0,3.966591679897117
2023-04-11,44.68962,6967602.73578171,1741900.6839454274,4.0,18.81462272951815
2023-04-12,44.68963000000001,0.0,0.0,0.0,3.7997414836539827
2023-04-13,53.268550000000005,43922726.73849344,10980681.68462336,4.0,20.83138822458413
2023-04-14,59.32781,864763.0364925875,108095.37956157344,8.0,16.537560194443333
2023-04-15,54.43416,0.0,0.0,0.0,3.9969918979658026
2023-04-16,83.24231999999999,0.0,0.0,0.0,4.4217558723528
2023-04-17,120.31275,0.0,0.0,0.0,4.790094602402022
2023-04-18,67.23455,3199577.91965458,799894.479913645,4.0,18.444816397674245
2023-04-19,55.00921,470044.72358698415,117511.18089674604,4.0,16.32618343788722
2023-04-20,51.37638,0.0,0.0,0.0,3.9391785337695087
2023-04-21,47.53372,0.0,0.0,0.0,3.861439353921356
2023-04-22,44.65272,0.0,0.0,0.0,3.798915223720146
2023-04-23,58.59736,0.0,0.0,0.0,4.0706896443735925
2023-04-24,47.5143,19550597.429788373,2443824.6787235467,8.0,19.4338183462697
2023-04-25,50.69642999999999,2680962.945839802,670240.7364599505,4.0,17.98564177641831
2023-04-26,50.45555,679210.9563687022,169802.73909217556,4.0,16.607879482194885
2023-04-27,50.52353,0.0,0.0,0.0,3.922439168358762
2023-04-28,49.36956,737629.4078684243,184407.35196710608,4.0,16.668630546436706
2023-04-29,47.50457,0.0,0.0,0.0,3.8608259169389756
2023-04-30,45.02572,0.0,0.0,0.0,3.80723388205021
2023-05-01,40.17676,0.0,0.0,0.0,3.693288719002538
