date,keyword,view_log_like_sum,view_log_like_avg,count,trend
2023-03-11,39.24732,3855939.7599067246,1927969.8799533623,2.0,18.58104786356713
2023-03-12,45.68052,0.0,0.0,0.0,3.821671948820616
2023-03-13,45.06636,12766639.414908402,12766639.414908402,1.0,20.44299598156447
2023-03-14,37.55566,5094815.8013682,2547407.9006841,2.0,18.815597560135704
2023-03-15,36.59806,165814245.6969316,27635707.616155267,6.0,21.50722982723275
2023-03-16,33.377970000000005,50820951.32147528,5646772.369052809,9.0,19.955119569463527
2023-03-17,37.36959,1689339759.2921457,844669879.6460729,2.0,24.61450027640776
2023-03-18,37.93301,3645427.6054883357,1822713.8027441679,2.0,18.490845328462388
2023-03-19,36.95184999999999,44431930.40103868,8886386.080207735,5.0,20.32435565874316
2023-03-20,35.13224,10308161.87607789,5154080.938038945,2.0,19.453605171733244
2023-03-21,32.31756,1065051.8462980038,1065051.8462980038,1.0,17.626658654166768
2023-03-22,30.5368,201163471.41203701,50290867.853009254,4.0,21.796660626174972
2023-03-23,30.63355,29633992.86439658,2963399.286439658,10.0,19.257303790074747
2023-03-24,37.87914,1417933028.0697806,472644342.68992686,3.0,24.16424546889161
2023-03-25,37.01806,897972.4441668451,897972.4441668451,1.0,17.591814443199397
2023-03-26,34.59441,2167154.6227262877,1083577.3113631438,2.0,17.878657129413416
2023-03-27,33.62782,8259306.350174354,4129653.175087177,2.0,19.188244255335842
2023-03-28,32.84126,112143854.58350545,10194895.87122777,11.0,20.591772631850354
2023-03-29,32.190740000000005,143232366.303776,35808091.575944,4.0,21.50975732857946
2023-03-30,33.97194,8404971.916465921,1050621.4895582402,8.0,18.254140098193687
2023-03-31,36.89504,0.0,0.0,0.0,3.608077124667487
2023-04-01,36.51253,1019502.9455513416,1019502.9455513416,1.0,17.704995128056716
2023-04-02,35.57581,27088298.979656253,5417659.795931251,5.0,19.79154935598722
2023-04-03,34.98679,14228719.525676643,14228719.525676643,1.0,20.298257424052913
2023-04-04,41.89611,4776756.408990364,955351.2817980727,5.0,18.21973630395978
2023-04-05,37.01694,196789429.23299327,39357885.846598655,5.0,21.81429149643016
2023-04-06,41.88713,7826902.000924634,1956725.5002311585,4.0,18.866155638306598
2023-04-07,40.13017000000001,445767161.5032602,222883580.7516301,2.0,23.35347512452122
2023-04-08,38.2053,5013049.458875145,1671016.486291715,3.0,18.527908081780154
2023-04-09,35.61127,19734061.307270344,4933515.326817586,4.0,19.628618548270886
2023-04-10,35.64674,8697850.686525011,4348925.343262506,2.0,19.298283593421374
2023-04-11,36.76911,28000748.326936115,4666791.387822686,6.0,19.733255759999686
2023-04-12,37.4394,155594652.2426867,38898663.06067167,4.0,21.743588112738685
2023-04-13,39.56517,20020395.41103593,3336732.568505988,6.0,19.471067143985767
2023-04-14,40.52524999999999,12177098.203292962,3044274.5508232405,4.0,19.275092472145946
2023-04-15,35.90354,12711732.287289897,1815961.755327128,7.0,18.81450595703994
2023-04-16,34.2485,19849128.68201501,2481141.085251876,8.0,19.12158466205779
2023-04-17,36.2957,8941298.560654212,8941298.560654212,1.0,19.870404546927613
2023-04-18,42.65013,8599702.227113735,1433283.704518956,6.0,18.7011243336184
2023-04-19,33.29402,250504910.5430973,50100982.10861946,5.0,21.94963790537502
2023-04-20,38.56468,0.0,0.0,0.0,3.6523368316722937
2023-04-21,36.37584,856397145.4784797,856397145.4784797,1.0,24.43466348002151
2023-04-22,33.09155,0.0,0.0,0.0,3.499277962782678
2023-04-23,32.69804,0.0,0.0,0.0,3.487315137268883
2023-04-24,40.93513,2216277157.382184,201479741.58019856,11.0,23.79587724675243
2023-04-25,45.57188,279923811.47042686,13329705.308115564,21.0,21.37734314607297
2023-04-26,40.19079000000001,455732331.1860858,37977694.265507154,12.0,22.135350406028675
2023-04-27,38.41406,371645796.61310506,14865831.864524202,25.0,21.363594274497114
2023-04-28,43.91548,513598910.626269,39507608.509713,13.0,22.287624441231152
2023-04-29,67.02960999999999,433815656.98023456,33370435.152325734,13.0,22.54166908482494
2023-04-30,54.92528,618148761.2473832,36361691.83808137,17.0,22.507442103229792
2023-05-01,54.46892999999999,357494989.1723939,14299799.566895757,25.0,21.673981288142947
2023-05-02,55.19308,149103619.8106707,11469509.216205439,13.0,21.27939401471625
2023-05-03,53.12453,409936241.79088295,24113896.57593429,17.0,22.063379664553402
2023-05-04,47.58498,145528516.90203682,10394894.064431202,14.0,21.05483844145673
2023-05-05,55.224050000000005,468421423.0108104,27554201.35357708,17.0,22.235506158683066
2023-05-06,60.56700000000001,168296547.52442014,16829654.752442013,10.0,21.675763643969965
2023-05-07,56.37449,849605237.6189932,28320174.58729977,30.0,22.440411326358138
2023-05-08,49.65573,15408531.462976621,3081706.292595324,5.0,19.560816719608038
2023-05-09,46.60737,22277224.796070475,2475247.199563386,9.0,19.46423830090442
2023-05-10,44.18215,115282973.71104242,28820743.427760605,4.0,21.60932085263621
2023-05-11,42.08489,70423056.13883696,7042305.6138836965,10.0,20.44049534692678
2023-05-12,45.87109,51584336.11910471,8597389.353184119,6.0,20.565419567668123
2023-05-13,47.82246,20968647.492648702,2995521.070378386,7.0,19.601668439194828
2023-05-14,44.29955,6974946.498679371,996420.9283827672,7.0,18.42444386621771
2023-05-15,44.16443,61211398.49586424,1093060.6874261473,56.0,19.09673072611688
2023-05-16,41.02067,8012648.698481561,1602529.7396963122,5.0,18.71587904718942
2023-05-17,43.00502,192456713.78664806,38491342.75732961,5.0,21.94196969885712
2023-05-18,45.62531,12363512.292014886,3090878.0730037214,4.0,19.408822428448094
2023-05-19,45.012260000000005,0.0,0.0,0.0,3.806934897108516
2023-05-20,43.2865,339274386.4471992,33927438.64471992,10.0,22.04093585415252
2023-05-21,41.46445,1111458.1896689767,1111458.1896689767,1.0,17.918533709665667
2023-05-22,42.12843,1099719725.0365112,183286620.83941853,6.0,23.53989987430324
2023-05-23,39.5461,965128.9244259214,965128.9244259214,1.0,17.729997932337525
2023-05-24,37.83603,189851323.04872933,47462830.76218233,4.0,21.953113323181256
2023-05-25,37.56533,427604299.2624572,38873118.11476883,11.0,22.064584301153637
2023-05-26,37.51189,235346840.76976806,29418355.096221007,8.0,21.68550007647654
2023-05-27,37.37767,818821.79137846,818821.79137846,1.0,17.509209094002877
2023-05-28,36.76463,0.0,0.0,0.0,3.6045362416780553
2023-05-29,34.57039,43306399.32899265,8661279.86579853,5.0,20.232079530719528
2023-05-30,32.913090000000004,155991199.2812742,22284457.040182028,7.0,21.234814731770054
2023-05-31,37.88655,164453637.97759038,32890727.595518075,5.0,21.658006443111642
2023-06-01,33.60896,19957766.572776817,3326294.4287961363,6.0,19.304777501271627
2023-06-02,33.995050000000006,31593342.65666664,6318668.531333328,5.0,19.899942929552914
2023-06-03,33.13129,8707268.217664665,4353634.108832332,2.0,19.22618620500503
2023-06-04,32.62914,46811162.78271727,9362232.556543455,5.0,20.252109030419422
2023-06-05,32.59972,239630092.28728828,34232870.32675547,7.0,21.654544841581206
2023-06-06,31.47735,21924675.705416832,4384935.141083366,5.0,19.45766256743094
2023-06-07,31.88118,328032532.674872,27336044.389572665,12.0,21.57493555246496
2023-06-08,29.81893,11055339.284280036,1381917.4105350045,8.0,18.397838714017322
2023-06-09,35.428340000000006,110986484.441315,22197296.888263,5.0,21.197702077734384
